siteID,year,species,count,status
137,1989.0,Yellow-billed Cuckoo,,visitor
137,1989.0,Northern Flicker,,visitor
137,1989.0,Eastern Wood-Pewee,,visitor
137,1989.0,Eastern Kingbird,,visitor
137,1989.0,Black-capped Chickadee,,visitor
137,1989.0,Wood Thrush,,visitor
137,1989.0,Brown Thrasher,,visitor
137,1989.0,Yellow Warbler,,visitor
137,1989.0,Rufous-sided Towhee,,visitor
137,1989.0,Chipping Sparrow,,visitor
137,1989.0,Common Grackle,,visitor
137,1989.0,Brown-headed Cowbird,,visitor
137,1989.0,Northern Oriole,,visitor
138,1989.0,Red-winged Blackbird,22,breeder
138,1989.0,Song Sparrow,10,breeder
138,1989.0,House Sparrow,8,breeder
138,1989.0,European Starling,6,breeder
138,1989.0,American Robin,5,breeder
138,1989.0,Common Yellowthroat,5,breeder
138,1989.0,Indigo Bunting,5,breeder
138,1989.0,Grasshopper Sparrow,5,breeder
138,1989.0,Gray Catbird,4.5,breeder
138,1989.0,House Wren,4,breeder
138,1989.0,Vesper Sparrow,4,breeder
138,1989.0,Field Sparrow,3.5,breeder
138,1989.0,Barn Swallow,3,breeder
138,1989.0,Yellow Warbler,3,breeder
138,1989.0,Northern Cardinal,3,breeder
138,1989.0,Bobolink,3,breeder
138,1989.0,Chipping Sparrow,2.5,breeder
138,1989.0,Northern Flicker,2,breeder
138,1989.0,Willow Flycatcher,2,breeder
138,1989.0,Eastern Kingbird,2,breeder
138,1989.0,American Crow,2,breeder
138,1989.0,Northern Mockingbird,2,breeder
138,1989.0,House Finch,2,breeder
138,1989.0,Mourning Dove,1.5,breeder
138,1989.0,Downy Woodpecker,1),breeder
138,1989.0,Hairy Woodpecker,1,breeder
138,1989.0,Carolina Wren,1,breeder
138,1989.0,Brown Thrasher,1,breeder
138,1989.0,Savannah Sparrow,1,breeder
138,1989.0,American Goldfinch,1,breeder
138,1989.0,Tufted Titmouse,0.5,breeder
138,1989.0,Green-backed Heron,,visitor
138,1989.0,Red-tailed Hawk,,visitor
138,1989.0,Killdeer,,visitor
138,1989.0,Rock Dove,,visitor
138,1989.0,Belted Kingfisher,,visitor
138,1989.0,Red-bellied Woodpecker,,visitor
138,1989.0,Eastern Wood-Pewee,,visitor
138,1989.0,Eastern Phoebe,,visitor
138,1989.0,Great Crested Flycatcher,,visitor
138,1989.0,Blue Jay,,visitor
138,1989.0,Scarlet Tanager,,visitor
138,1989.0,Eastern Meadowlark,,visitor
138,1989.0,Common Grackle,,visitor
138,1989.0,Brown-headed Cowbird,,visitor
138,1989.0,Orchard Oriole,,visitor
138,1989.0,Northern Oriole,,visitor
139,1989.0,Indigo Bunting,11,breeder
139,1989.0,Song Sparrow,10,breeder
139,1989.0,House Sparrow,10,breeder
139,1989.0,Barn Swallow,8,breeder
139,1989.0,Northern Cardinal,6,breeder
139,1989.0,Field Sparrow,6,breeder
139,1989.0,Red-winged Blackbird,6,breeder
139,1989.0,European Starling,5,breeder
139,1989.0,Gray Catbird,4,breeder
139,1989.0,Common Yellowthroat,4,breeder
139,1989.0,American Robin,3,breeder
139,1989.0,American Goldfinch,3,breeder
139,1989.0,Vesper Sparrow,2.5,breeder
139,1989.0,Ring-necked Pheasant,2,breeder
139,1989.0,Eastern Kingbird,2,breeder
139,1989.0,Blue Jay,2,breeder
139,1989.0,American Crow,2,breeder
139,1989.0,Tufted Titmouse,2,breeder
139,1989.0,House Wren,2,breeder
139,1989.0,Eastern Bluebird,2,breeder
139,1989.0,Northern Mockingbird,2,breeder
139,1989.0,Yellow Warbler,2,breeder
139,1989.0,Chipping Sparrow,2,breeder
139,1989.0,Killdeer,1,breeder
139,1989.0,Mourning Dove,1,breeder
139,1989.0,Downy Woodpecker,1,breeder
139,1989.0,Hairy Woodpecker,1,breeder
139,1989.0,Northern Flicker,1,breeder
139,1989.0,Eastern Wood-Pewee,1,breeder
139,1989.0,Willow Flycatcher,1,breeder
139,1989.0,Eastern Phoebe,1,breeder
139,1989.0,Eastern Meadowlark,1,breeder
139,1989.0,Northern Oriole,1,breeder
139,1989.0,Red-bellied Woodpecker,0.5,breeder
139,1989.0,Carolina Wren,0.5,breeder
139,1989.0,Wood Thrush,0.5,breeder
139,1989.0,Grasshopper Sparrow,0.5,breeder
139,1989.0,Green-backed Heron,,visitor
139,1989.0,Mallard,,visitor
139,1989.0,Red-tailed Hawk,,visitor
139,1989.0,American Kestrel,,visitor
139,1989.0,Rock Dove,,visitor
139,1989.0,Chimney Swift,,visitor
139,1989.0,Ruby-throated Hummingbird,,visitor
139,1989.0,Great Crested Flycatcher,,visitor
139,1989.0,Fish Crow,,visitor
139,1989.0,Black-capped Chickadee,,visitor
139,1989.0,Red-eyed Vireo,,visitor
139,1989.0,American Redstart,,visitor
139,1989.0,Scarlet Tanager,,visitor
139,1989.0,Brown-headed Cowbird,,visitor
139,1989.0,Orchard Oriole,,visitor
139,1989.0,House Finch,,visitor
140,1989.0,Red-winged Blackbird,27,breeder
140,1989.0,Rock Dove,25,breeder
140,1989.0,House Sparrow,20,breeder
140,1989.0,Song Sparrow,16,breeder
140,1989.0,Barn Swallow,11,breeder
140,1989.0,Gray Catbird,7,breeder
140,1989.0,American Robin,6,breeder
140,1989.0,Common Yellowthroat,6,breeder
140,1989.0,European Starling,5,breeder
140,1989.0,Yellow Warbler,5,breeder
140,1989.0,Indigo Bunting,5,breeder
140,1989.0,Field Sparrow,4.5,breeder
140,1989.0,Ring-necked Pheasant,4,breeder
140,1989.0,Mourning Dove,4,breeder
140,1989.0,American Goldfinch,3.5,breeder
140,1989.0,Willow Flycatcher,3,breeder
140,1989.0,Chipping Sparrow,3,breeder
140,1989.0,Eastern Meadowlark,3,breeder
140,1989.0,House Finch,3,breeder
140,1989.0,Eastern Kingbird,2,breeder
140,1989.0,Northern Oriole,2,breeder
140,1989.0,American Crow,1.5,breeder
140,1989.0,Killdeer,1,breeder
140,1989.0,Chimney Swift,1,breeder
140,1989.0,Red-bellied Woodpecker,1,breeder
140,1989.0,Northern Flicker,1,breeder
140,1989.0,Eastern Phoebe,1,breeder
140,1989.0,House Wren,1,breeder
140,1989.0,Northern Mockingbird,1,breeder
140,1989.0,Northern Cardinal,1,breeder
140,1989.0,Wood Thrush,0.5,breeder
140,1989.0,American Bittern,,visitor
140,1989.0,Green-backed Heron,,visitor
140,1989.0,Canada Goose,,visitor
140,1989.0,Mallard,,visitor
140,1989.0,American Kestrel,,visitor
140,1989.0,Yellow-billed Cuckoo,,visitor
140,1989.0,Downy Woodpecker,,visitor
140,1989.0,Hairy Woodpecker,,visitor
140,1989.0,Eastern Wood-Pewee,,visitor
140,1989.0,Great Crested Flycatcher,,visitor
140,1989.0,Tufted Titmouse,,visitor
140,1989.0,Eastern Bluebird,,visitor
140,1989.0,Brown Thrasher,,visitor
140,1989.0,Cedar Waxwing,,visitor
140,1989.0,Red-eyed Vireo,,visitor
140,1989.0,Scarlet Tanager,,visitor
140,1989.0,Grasshopper Sparrow,,visitor
140,1989.0,Common Grackle,,visitor
140,1989.0,Brown-headed Cowbird,,visitor
140,1989.0,Orchard Oriole,,visitor
141,1990.0,Hutton's Vireo,4.0,breeder
141,1990.0,Anna's Hummingbird,3.0,breeder
141,1990.0,Ash-throated Flycatcher,3.0,breeder
141,1990.0,Plain Titmouse,3.0,breeder
141,1990.0,Orange-crowned Warbler,3.0,breeder
141,1990.0,Dark-eyed Junco,3.0,breeder
141,1990.0,Lesser Goldfinch,3.0,breeder
141,1990.0,Black-throated Gray Warbler,2.0,breeder
141,1990.0,Mourning Dove,2.0,breeder
141,1990.0,Acorn Woodpecker,2.0,breeder
141,1990.0,Western Wood-Pewee,2.0,breeder
141,1990.0,Western Bluebird,2.0,breeder
141,1990.0,Warbling Vireo,2.0,breeder
141,1990.0,Chipping Sparrow,2.0,breeder
141,1990.0,House Finch,2.0,breeder
141,1990.0,Nuttall's Woodpecker,1.0,breeder
141,1990.0,Western Flycatcher,1.0,breeder
141,1990.0,Scrub Jay,1.0,breeder
141,1990.0,White-breasted Nuthatch,1.0,breeder
141,1990.0,American Robin,1.0,breeder
141,1990.0,Solitary Vireo,1.0,breeder
141,1990.0,Lark Sparrow,1.0,breeder
88,1990.0,Song Sparrow,26.0,breeder
88,1990.0,Yellow Warbler,24.0,breeder
88,1990.0,Common Yellowthroat,15.0,breeder
88,1990.0,Yellow-breasted Chat,14.0,breeder
88,1990.0,Bushtit,12.5,breeder
88,1990.0,Lesser Goldfinch,11.0,breeder
88,1990.0,Western Wood-Pewee,9.0,breeder
88,1990.0,Black-chinned Hummingbird,8.0,breeder
88,1990.0,House Wren,8.0,breeder
88,1990.0,Black-headed Grosbeak,6.5,breeder
88,1990.0,Downy Woodpecker,6.0,breeder
88,1990.0,Rufous-sided Towhee,6.0,breeder
88,1990.0,Pacific-slope Flycatcher,5.0,breeder
88,1990.0,Orange-crowned Warbler,4.0,breeder
88,1990.0,Mourning Dove,3.0,breeder
88,1990.0,Plain Titmouse,3.0,breeder
88,1990.0,Swainson's Thrush,3.0,breeder
88,1990.0,Brown-headed Cowbird,2.0,breeder
88,1990.0,Wrentit,1.5,breeder
88,1990.0,Costa's Hummingbird,1.0,breeder
88,1990.0,Nuttall's Woodpecker,1.0,breeder
88,1990.0,Northern Flicker,1.0,breeder
88,1990.0,Ash-throated Flycatcher,1.0,breeder
88,1990.0,Northern Rough-winged Swallow,1.0,breeder
88,1990.0,Scrub Jay,1.0,breeder
88,1990.0,House Finch,1.0,breeder
88,1990.0,Mallard,+,breeder
88,1990.0,Turkey Vulture,+,breeder
88,1990.0,Red-shouldered Hawk,+,breeder
88,1990.0,Red-tailed Hawk,+,breeder
88,1990.0,Common Raven,+,breeder
88,1990.0,Great Blue Heron,,visitor
88,1990.0,Great Egret,,visitor
88,1990.0,Belted Kingfisher,,visitor
88,1990.0,California Quail,,visitor
88,1990.0,Band-tailed Pigeon,,visitor
88,1990.0,Vaux's Swift,,visitor
88,1990.0,Acorn Woodpecker,,visitor
88,1990.0,American Crow,,visitor
88,1990.0,Bewick's Wren,,visitor
88,1990.0,California Thrasher,,visitor
88,1990.0,Phainopepla,,visitor
88,1990.0,Hutton's Vireo,,visitor
142,1990.0,European Starling,41.0,breeder
142,1990.0,Bewick's Wren,10.5,breeder
142,1990.0,Anna's Hummingbird,7.5,breeder
142,1990.0,Mourning Dove,7.0,breeder
142,1990.0,Plain Titmouse,6.0,breeder
142,1990.0,California Quail,5.0,breeder
142,1990.0,Red-winged Blackbird,4.5,breeder
142,1990.0,Acorn Woodpecker,4.5,breeder
142,1990.0,Nuttall's Woodpecker,3.5,breeder
142,1990.0,Bushtit,3.5,breeder
142,1990.0,Lesser Goldfinch,3.5,breeder
142,1990.0,Scrub Jay,3.5,breeder
142,1990.0,Dark-eyed Junco,3.5,breeder
142,1990.0,Rufous-sided Towhee,3.0,breeder
142,1990.0,American Kestrel,2.5,breeder
142,1990.0,White-breasted Nuthatch,2.5,breeder
142,1990.0,Ash-throated Flycatcher,2.5,breeder
142,1990.0,Yellow-billed Magpie,2.0,breeder
142,1990.0,California Towhee,2.0,breeder
142,1990.0,Tree Swallow,2.0,breeder
142,1990.0,Song Sparrow,2.0,breeder
142,1990.0,Brown-headed Cowbird,2.0,breeder
142,1990.0,Red-shouldered Hawk,1.5,breeder
142,1990.0,Wilson's Warbler,1.0,breeder
142,1990.0,Downy Woodpecker,1.0,breeder
142,1990.0,Western Bluebird,1.0,breeder
142,1990.0,California Thrasher,1.0,breeder
142,1990.0,Great Blue Heron,,visitor
142,1990.0,Green-backed Heron,,visitor
142,1990.0,Wood Duck,,visitor
142,1990.0,Mallard,,visitor
142,1990.0,Cinnamon Teal,,visitor
142,1990.0,Turkey Vulture,,visitor
142,1990.0,Red-tailed Hawk,,visitor
142,1990.0,Golden Eagle,,visitor
142,1990.0,Wild Turkey,,visitor
142,1990.0,Killdeer,,visitor
142,1990.0,Mourning Dove,,visitor
142,1990.0,Great Horned Owl,,visitor
142,1990.0,White-throated Swift,,visitor
142,1990.0,Belted Kingfisher,,visitor
142,1990.0,Northern Flicker,,visitor
142,1990.0,Black Phoebe,,visitor
142,1990.0,Western Kingbird,,visitor
142,1990.0,Violet-green Swallow,,visitor
142,1990.0,Northern Rough-winged Swallow,,visitor
142,1990.0,Cliff Swallow,,visitor
142,1990.0,Barn Swallow,,visitor
142,1990.0,Common Raven,,visitor
142,1990.0,House Wren,,visitor
142,1990.0,American Robin,,visitor
142,1990.0,Northern Mockingbird,,visitor
142,1990.0,Phainopepla,,visitor
142,1990.0,Warbling Vireo,,visitor
142,1990.0,Orange-crowned Warbler,,visitor
142,1990.0,Yellow Warbler,,visitor
142,1990.0,Common Yellowthroat,,visitor
142,1990.0,Black-headed Grosbeak,,visitor
142,1990.0,Lark Sparrow,,visitor
142,1990.0,Brewer's Blackbird,,visitor
142,1990.0,Northern Oriole,,visitor
142,1990.0,Purple Finch,,visitor
142,1990.0,House Finch,,visitor
90,1990.0,Red-eyed Vireo,14.0,breeder
90,1990.0,Gray Catbird,12.0,breeder
90,1990.0,Ovenbird,9.0,breeder
90,1990.0,American Redstart,8.0,breeder
90,1990.0,Veery,6.0,breeder
90,1990.0,Black-and-white Warbler,5.0,breeder
90,1990.0,Chestnut-sided Warbler,4.0,breeder
90,1990.0,Rufous-sided Towhee,4.0,breeder
90,1990.0,Black-capped Chickadee,3.0,breeder
90,1990.0,Wood Thrush,3.0,breeder
90,1990.0,Common Yellowthroat,3.0,breeder
90,1990.0,Blue Jay,2.5,breeder
90,1990.0,Wild Turkey,2.0,breeder
90,1990.0,Blue-winged Warbler,2.0,breeder
90,1990.0,Scarlet Tanager,2.0,breeder
90,1990.0,Broad-winged Hawk,1.0,breeder
90,1990.0,Downy Woodpecker,1.0,breeder
90,1990.0,Northern Flicker,1.0,breeder
90,1990.0,Least Flycatcher,1.0,breeder
90,1990.0,Eastern Phoebe,1.0,breeder
90,1990.0,Great Crested Flycatcher,1.0,breeder
90,1990.0,American Crow,1.0,breeder
90,1990.0,Tufted Titmouse,1.0,breeder
90,1990.0,White-breasted Nuthatch,1.0,breeder
90,1990.0,Northern Cardinal,1.0,breeder
90,1990.0,Eastern Wood-Pewee,0.5,breeder
90,1990.0,Black-throated Blue Warbler,0.5,breeder
143,1990.0,Ovenbird,16.0,breeder
143,1990.0,Eastern Wood-Pewee,11.0,breeder
143,1990.0,Black-and-white Warbler,10.0,breeder
143,1990.0,Veery,9.0,breeder
143,1990.0,Scarlet Tanager,9.0,breeder
143,1990.0,Downy Woodpecker,6.0,breeder
143,1990.0,Black-throated Blue Warbler,6.0,breeder
143,1990.0,Yellow-bellied Sapsucker,5.0,breeder
143,1990.0,Hermit Thrush,5.0,breeder
143,1990.0,Red-eyed Vireo,5.0,breeder
143,1990.0,Black-capped Chickadee,4.0,breeder
143,1990.0,White-breasted Nuthatch,3.0,breeder
143,1990.0,Winter Wren,3.0,breeder
143,1990.0,Rufous-sided Towhee,3.0,breeder
143,1990.0,Yellow-billed Cuckoo,2.0,breeder
143,1990.0,Hairy Woodpecker,2.0,breeder
143,1990.0,Eastern Phoebe,2.0,breeder
143,1990.0,Tufted Titmouse,2.0,breeder
143,1990.0,Brown Creeper,2.0,breeder
143,1990.0,American Redstart,2.0,breeder
143,1990.0,Rose-breasted Grosbeak,2.0,breeder
143,1990.0,Northern Oriole,2.0,breeder
143,1990.0,American Robin,1.5,breeder
143,1990.0,Ruffed Grouse,1.0,breeder
143,1990.0,Mourning Dove,1.0,breeder
143,1990.0,Black-billed Cuckoo,1.0,breeder
143,1990.0,Pileated Woodpecker,1.0,breeder
143,1990.0,Blue Jay,1.0,breeder
143,1990.0,Yellow-throated Vireo,1.0,breeder
143,1990.0,Common Yellowthroat,1.0,breeder
143,1990.0,Red-winged Blackbird,1.0,breeder
143,1990.0,Great Crested Flycatcher,,visitor
143,1990.0,Ruby-throated Hummingbird,,visitor
143,1990.0,Red-bellied Woodpecker,,visitor
143,1990.0,Warbling Vireo,,visitor
3,1990.0,Ovenbird,17.0,breeder
3,1990.0,Red-eyed Vireo,13.5,breeder
3,1990.0,Veery,12.0,breeder
3,1990.0,Scarlet Tanager,7.5,breeder
3,1990.0,Black-and-white Warbler,5.0,breeder
3,1990.0,Wood Thrush,4.5,breeder
3,1990.0,Chestnut-sided Warbler,4.0,breeder
3,1990.0,Eastern Wood-Pewee,3.0,breeder
3,1990.0,Black-capped Chickadee,3.0,breeder
3,1990.0,Tufted Titmouse,3.0,breeder
3,1990.0,American Robin,3.0,breeder
3,1990.0,American Redstart,3.0,breeder
3,1990.0,Gray Catbird,2.5,breeder
3,1990.0,Northern Flicker,2.0,breeder
3,1990.0,Blue Jay,2.0,breeder
3,1990.0,White-breasted Nuthatch,2.0,breeder
3,1990.0,Blue-winged Warbler,2.0,breeder
3,1990.0,Song Sparrow,2.0,breeder
3,1990.0,Hairy Woodpecker,1.0,breeder
3,1990.0,Rufous-sided Towhee,1.5,breeder
3,1990.0,Yellow-bellied Sapsucker,1.0,breeder
3,1990.0,Downy Woodpecker,1.0,breeder
3,1990.0,Eastern Phoebe,1.0,breeder
3,1990.0,American Crow,1.0,breeder
3,1990.0,Brown Creeper,1.0,breeder
3,1990.0,House Wren,1.0,breeder
3,1990.0,Yellow-throated Vireo,1.0,breeder
3,1990.0,Common Yellowthroat,1.0,breeder
3,1990.0,Brown-headed Cowbird,1.0,breeder
3,1990.0,Northern Oriole,1.0,breeder
3,1990.0,Broad-winged Hawk,0.5,breeder
3,1990.0,Barred Owl,0.5,breeder
3,1990.0,Hermit Thrush,0.5,breeder
3,1990.0,Blackburnian Warbler,0.5,breeder
3,1990.0,Northern Cardinal,0.5,breeder
3,1990.0,Rose-breasted Grosbeak,0.5,breeder
3,1990.0,American Goldfinch,0.5,breeder
85,1990.0,Gray Catbird,30.0,breeder
85,1990.0,Northern Cardinal,28.0,breeder
85,1990.0,Carolina Wren,21.0,breeder
85,1990.0,Carolina Chickadee,18.0,breeder
85,1990.0,Tufted Titmouse,16.5,breeder
85,1990.0,Rufous-sided Towhee,13.0,breeder
85,1990.0,Red-bellied Woodpecker,12.0,breeder
85,1990.0,Wood Thrush,11.0,breeder
85,1990.0,Veery,10.5,breeder
85,1990.0,Red-eyed Vireo,10.0,breeder
85,1990.0,Downy Woodpecker,7.0,breeder
85,1990.0,Northern Flicker,7.0,breeder
85,1990.0,American Robin,5.0,breeder
85,1990.0,Blue Jay,4.0,breeder
85,1990.0,American Crow,4.0,breeder
85,1990.0,White-breasted Nuthatch,4.0,breeder
85,1990.0,American Redstart,4.0,breeder
85,1990.0,Eastern Wood-Pewee,3.0,breeder
85,1990.0,Acadian Flycatcher,3.0,breeder
85,1990.0,European Starling,3.0,breeder
85,1990.0,Common Yellowthroat,3.0,breeder
85,1990.0,Common Grackle,3.0,breeder
85,1990.0,House Finch,3.0,breeder
85,1990.0,Mourning Dove,2.0,breeder
85,1990.0,Hairy Woodpecker,2.0,breeder
85,1990.0,Blue-gray Gnatcatcher,2.0,breeder
85,1990.0,Song Sparrow,2.0,breeder
85,1990.0,House Sparrow,1.5,breeder
85,1990.0,Ruby-throated Hummingbird,1.0,breeder
85,1990.0,Pileated Woodpecker,1.0,breeder
85,1990.0,Eastern Phoebe,1.0,breeder
85,1990.0,House Wren,1.0,breeder
85,1990.0,Brown-headed Cowbird,1.0,breeder
85,1990.0,Eastern Screech-Owl,+,breeder
85,1990.0,Rock Dove,+,breeder
85,1990.0,Chimney Swift,+,breeder
85,1990.0,Northern Mockingbird,+,breeder
85,1990.0,Ovenbird,+,breeder
85,1990.0,Black-crowned Night-Heron,,visitor
85,1990.0,Mallard,,visitor
85,1990.0,Wood Duck,,visitor
85,1990.0,Black Vulture,,visitor
85,1990.0,Red-tailed Hawk,,visitor
85,1990.0,Red-shouldered Hawk,,visitor
85,1990.0,Broad-winged Hawk,,visitor
85,1990.0,Osprey,,visitor
85,1990.0,Ring-billed Gull,,visitor
85,1990.0,Yellow-billed Cuckoo,,visitor
85,1990.0,Great Crested Flycatcher,,visitor
85,1990.0,White-eyed Vireo,,visitor
85,1990.0,Louisiana Waterthrush,,visitor
85,1990.0,Hooded Warbler,,visitor
85,1990.0,Scarlet Tanager,,visitor
85,1990.0,Indigo Bunting,,visitor
85,1990.0,American Goldfinch,,visitor
144,1990.0,Wood Thrush,25.0,breeder
144,1990.0,Red-eyed Vireo,20.0,breeder
144,1990.0,Gray Catbird,14.0,breeder
144,1990.0,Acadian Flycatcher,8.0,breeder
144,1990.0,Red-bellied Woodpecker,7.5,breeder
144,1990.0,Northern Cardinal,7.0,breeder
144,1990.0,Tufted Titmouse,6.5,breeder
144,1990.0,Rufous-sided Towhee,3.5,breeder
144,1990.0,Mourning Dove,3.0,breeder
144,1990.0,Northern Flicker,3.0,breeder
144,1990.0,Carolina Wren,3.0,breeder
144,1990.0,Scarlet Tanager,3.0,breeder
144,1990.0,Blue Jay,2.5,breeder
144,1990.0,Carolina Chickadee,2.5,breeder
144,1990.0,Kentucky Warbler,2.5,breeder
144,1990.0,Downy Woodpecker,2.0,breeder
144,1990.0,Eastern Wood-Pewee,2.0,breeder
144,1990.0,White-breasted Nuthatch,2.0,breeder
144,1990.0,Hooded Warbler,2.0,breeder
144,1990.0,Brown-headed Cowbird,2.0,breeder
144,1990.0,White-eyed Vireo,1.5,breeder
144,1990.0,Yellow-billed Cuckoo,1.0,breeder
144,1990.0,Hairy Woodpecker,1.0,breeder
144,1990.0,Great Crested Flycatcher,1.0,breeder
144,1990.0,American Crow,1.0,breeder
144,1990.0,American Robin,1.0,breeder
144,1990.0,Ovenbird,1.0,breeder
144,1990.0,Pileated Woodpecker,,visitor
144,1990.0,Yellow-throated Vireo,,visitor
144,1990.0,Louisiana Waterthrush,,visitor
144,1990.0,Common Yellowthroat,,visitor
144,1990.0,Indigo Bunting,,visitor
144,1990.0,Common Grackle,,visitor
145,1990.0,Red-eyed Vireo,58.0,breeder
145,1990.0,Ovenbird,24.5,breeder
145,1990.0,Tufted Titmouse,23.0,breeder
145,1990.0,Wood Thrush,20.0,breeder
145,1990.0,Acadian Flycatcher,17.5,breeder
145,1990.0,Red-bellied Woodpecker,15.0,breeder
145,1990.0,Scarlet Tanager,8.0,breeder
145,1990.0,White-breasted Nuthatch,6.5,breeder
145,1990.0,Yellow-throated Vireo,6.5,breeder
145,1990.0,Yellow-billed Cuckoo,5.0,breeder
145,1990.0,Hooded Warbler,4.5,breeder
145,1990.0,Carolina Wren,4.0,breeder
145,1990.0,Blue-gray Gnatcatcher,4.0,breeder
145,1990.0,Kentucky Warbler,4.0,breeder
145,1990.0,Louisiana Waterthrush,3.5,breeder
145,1990.0,Carolina Chickadee,3.0,breeder
145,1990.0,Northern Cardinal,3.0,breeder
145,1990.0,Downy Woodpecker,2.5,breeder
145,1990.0,Brown-headed Cowbird,2.5,breeder
145,1990.0,Pileated Woodpecker,2.0,breeder
145,1990.0,Red-shouldered Hawk,1.5,breeder
145,1990.0,Northern Flicker,1.5,breeder
145,1990.0,Eastern Wood-Pewee,1.5,breeder
145,1990.0,Barred Owl,1.0,breeder
145,1990.0,Hairy Woodpecker,1.0,breeder
145,1990.0,Great Crested Flycatcher,1.0,breeder
145,1990.0,Blue Jay,1.0,breeder
145,1990.0,American Crow,1.0,breeder
145,1990.0,Gray Catbird,1.0,breeder
145,1990.0,White-eyed Vireo,1.0,breeder
145,1990.0,Northern Parula,1.0,breeder
145,1990.0,Common Yellowthroat,1.0,breeder
145,1990.0,Wood Duck,0.5,breeder
145,1990.0,American Black Duck,0.5,breeder
145,1990.0,Mallard,0.5,breeder
145,1990.0,Green-backed Heron,,visitor
145,1990.0,Fish Crow,,visitor
145,1990.0,American Robin,,visitor
145,1990.0,Common Grackle,,visitor
145,1990.0,American Goldfinch,,visitor
146,1990.0,Wood Thrush,18.5,breeder
146,1990.0,Red-eyed Vireo,17.0,breeder
146,1990.0,Hooded Warbler,8.5,breeder
146,1990.0,Red-bellied Woodpecker,7.0,breeder
146,1990.0,Acadian Flycatcher,7.0,breeder
146,1990.0,Scarlet Tanager,5.0,breeder
146,1990.0,Northern Cardinal,5.0,breeder
146,1990.0,Tufted Titmouse,4.0,breeder
146,1990.0,Kentucky Warbler,3.5,breeder
146,1990.0,Downy Woodpecker,3.0,breeder
146,1990.0,Ovenbird,3.0,breeder
146,1990.0,Eastern Wood-Pewee,2.5,breeder
146,1990.0,Mourning Dove,2.0,breeder
146,1990.0,Carolina Chickadee,2.0,breeder
146,1990.0,White-breasted Nuthatch,2.0,breeder
146,1990.0,Veery,2.0,breeder
146,1990.0,Gray Catbird,2.0,breeder
146,1990.0,Rufous-sided Towhee,2.0,breeder
146,1990.0,Hairy Woodpecker,1.0,breeder
146,1990.0,Northern Flicker,1.0,breeder
146,1990.0,Blue Jay,1.0,breeder
146,1990.0,Carolina Wren,1.0,breeder
146,1990.0,Yellow-throated Vireo,1.0,breeder
146,1990.0,Northern Parula,1.0,breeder
146,1990.0,Yellow-billed Cuckoo,0.5,breeder
146,1990.0,American Crow,0.5,breeder
146,1990.0,Brown-headed Cowbird,0.5,breeder
146,1990.0,Red-tailed Hawk,+,breeder
146,1990.0,Red-shouldered Hawk,+,breeder
146,1990.0,Black-billed Cuckoo,+,breeder
146,1990.0,Barred Owl,+,breeder
146,1990.0,Pileated Woodpecker,+,breeder
146,1990.0,Worm-eating Warbler,+,breeder
146,1990.0,Blue-winged Warbler,,visitor
146,1990.0,Yellow-throated Warbler,,visitor
146,1990.0,American Redstart,,visitor
6,1990.0,Carolina Chickadee,6.0,breeder
6,1990.0,European Starling,6.0,breeder
6,1990.0,Red-eyed Vireo,6.0,breeder
6,1990.0,Northern Parula,6.0,breeder
6,1990.0,Northern Cardinal,5.5,breeder
6,1990.0,Carolina Wren,5.0,breeder
6,1990.0,Acadian Flycatcher,4.0,breeder
6,1990.0,Tufted Titmouse,4.0,breeder
6,1990.0,Wood Duck,3.0,breeder
6,1990.0,Downy Woodpecker,3.0,breeder
6,1990.0,Blue-gray Gnatcatcher,3.0,breeder
6,1990.0,Red-bellied Woodpecker,2.5,breeder
6,1990.0,Yellow-throated Warbler,2.0,breeder
6,1990.0,House Finch,2.0,breeder
6,1990.0,Ruby-throated Hummingbird,1.0,breeder
6,1990.0,Barred Owl,1.0,breeder
6,1990.0,Hairy Woodpecker,1.0,breeder
6,1990.0,Pileated Woodpecker,1.0,breeder
6,1990.0,Eastern Wood-Pewee,1.0,breeder
6,1990.0,Great Crested Flycatcher,1.0,breeder
6,1990.0,American Crow,1.0,breeder
6,1990.0,White-breasted Nuthatch,1.0,breeder
6,1990.0,Warbling Vireo,1.0,breeder
6,1990.0,Prothonotary Warbler,1.0,breeder
6,1990.0,Indigo Bunting,1.0,breeder
6,1990.0,Song Sparrow,1.0,breeder
6,1990.0,Brown-headed Cowbird,1.0,breeder
6,1990.0,Canada Goose,,visitor
6,1990.0,Mallard,,visitor
6,1990.0,Mourning Dove,,visitor
6,1990.0,Northern Flicker,,visitor
6,1990.0,Common Yellowthroat,,visitor
6,1990.0,Common Grackle,,visitor
6,1990.0,Orchard Oriole,,visitor
6,1990.0,American Goldfinch,,visitor
147,1990.0,Song Sparrow,23.0,breeder
147,1990.0,Common Yellowthroat,15.0,breeder
147,1990.0,Tufted Titmouse,12.0,breeder
147,1990.0,Veery,12.0,breeder
147,1990.0,Blue Jay,10.0,breeder
147,1990.0,Red-eyed Vireo,10.0,breeder
147,1990.0,Eastern Wood-Pewee,9.0,breeder
147,1990.0,Gray Catbird,9.0,breeder
147,1990.0,Northern Cardinal,9.0,breeder
147,1990.0,Rose-breasted Grosbeak,9.0,breeder
147,1990.0,American Goldfinch,8.0,breeder
