"statenum","route","latitude","longitude","stateroute"
54,20,41.1634457,-101.2702409,54020
54,21,41.3523266,-102.9730078,54021
54,22,42.1915702,-96.7354923,54022
54,23,42.6988061,-97.9539527,54023
54,24,42.1849007,-97.1347279,54024
54,25,42.7695353,-98.5988124,54025
54,26,42.6534207,-98.6769859,54026
54,27,42.021567,-99.4624293,54027
54,28,42.5928366,-99.9988861,54028
54,29,42.2796649,-101.7208618,54029
54,30,42.2503717,-103.7829219,54030
54,31,42.6521647,-100.5366606,54031
54,32,41.1770247,-100.0548479,54032
54,33,41.2483521,-103.6630552,54033
54,34,42.7324127,-102.2045289,54034
54,35,40.9946407,-100.4720309,54035
54,36,40.0572037,-101.5499949,54036
54,37,41.7218051,-100.7705095,54037
54,38,41.4342597,-101.7086419,54038
54,39,41.7858723,-102.4579398,54039
54,40,41.6980247,-103.9868089,54040
54,41,42.2888847,-100.5364229,54041
54,42,42.0059106,-101.0465689,54042
54,43,42.1806217,-102.7815019,54043
54,44,42.607185,-103.5836566,54044
54,103,40.0735636,-96.4074068,54103
54,116,41.9425827,-98.7032699,54116
54,119,41.1258697,-99.4989389,54119
54,124,42.1847772,-97.134886,54124
54,130,42.2789651,-103.6599064,54130
54,203,40.088258,-96.388121,54203
54,219,41.15686,-99.4724,54219
54,900,42.9298442,-103.875342,54900
54,901,42.7519425,-102.9147494,54901
55,1,41.4882487,-119.8303989,55001
55,2,41.3171877,-118.9004059,55002
55,3,41.8823377,-117.1034859,55003
55,4,41.2263817,-116.5900339,55004
55,5,41.0704517,-115.9007665,55005
55,6,41.9460977,-114.0728079,55006
55,7,40.2636938,-119.7796496,55007
55,8,40.4792817,-118.3329159,55008
55,9,40.1686217,-117.1872779,55009
55,10,40.0802831,-116.5858881,55010
55,11,40.0935212,-115.6324132,55011
55,12,40.328679,-114.8020439,55012
55,13,39.7695387,-119.5489579,55013
55,14,39.2738067,-118.3101189,55014
55,15,39.0044442,-117.4662536,55015
55,16,39.5518146,-116.3870941,55016
55,17,39.3621311,-115.2707624,55017
55,18,39.2075029,-114.4976522,55018
55,19,39.0037402,-119.8462197,55019
55,20,38.5501977,-118.4721449,55020
55,21,38.8057797,-117.1041949,55021
55,22,38.8779597,-116.4033739,55022
55,23,38.1481212,-115.612409,55023
55,24,38.7946177,-114.5604399,55024
55,25,37.7555048,-117.6339503,55025
55,27,37.6075607,-115.0336839,55027
55,28,37.6959387,-114.7461089,55028
55,29,36.9072027,-116.7617883,55029
55,30,36.9884637,-115.2569349,55030
55,31,36.5012519,-114.7610923,55031
55,32,35.7204427,-115.2094039,55032
55,33,35.7087118,-114.7110604,55033
55,37,41.9347177,-115.4191359,55037
55,43,40.3534367,-115.6277619,55043
55,45,39.9432554,-119.3834746,55045
55,101,41.833551,-119.6696108,55101
55,103,41.4177434,-117.4503139,55103
55,108,40.4669574,-118.3127891,55108
55,114,39.4020097,-118.7255249,55114
55,119,39.0037402,-119.84621,55119
55,120,38.6442617,-118.7546769,55120
55,121,38.8931842,-117.19377,55121
55,125,37.7555048,-117.63395,55125
55,130,36.9477957,-115.2763589,55130
55,143,40.1798727,-115.4929227,55143
55,208,40.653659,-118.00395,55208
55,901,39.1598606,-114.8025242,55901
55,902,41.7889927,-115.9521789,55902
55,903,41.5905187,-119.3053669,55903
55,904,39.3028567,-119.2548979,55904
55,905,39.2077202,-117.0926751,55905
55,906,36.4907307,-116.3432079,55906
55,907,41.7723066,-119.1199346,55907
55,908,37.6097121,-114.5220782,55908
55,909,39.3,-119.26666,55909
56,1,47.57378,-68.26669,56001
56,2,47.26541,-68.71072,56002
56,3,47.46469,-68.51393,56003
56,5,47.07088,-67.53488,56005
56,6,47.84996,-67.00915,56006
56,7,47.75451,-67.67612,56007
56,8,47.07253,-67.29682,56008
56,9,47.40475,-66.51451,56009
56,10,47.91594,-66.21001,56010
56,13,46.99828,-64.83911,56013
56,14,47.80494,-65.22097,56014
56,15,47.26688,-65.29641,56015
56,16,47.61835,-64.81201,56016
56,17,46.91322,-67.18408,56017
56,18,46.35704,-67.5403,56018
56,21,46.40997,-66.9302,56021
56,22,46.01228,-66.18177,56022
56,23,46.74246,-66.01595,56023
56,24,46.52591,-66.50546,56024
56,25,46.5308,-65.85627,56025
56,26,46.95989,-65.79167,56026
56,29,46.73222,-64.96499,56029
56,30,46.88718,-64.95069,56030
56,31,45.86972,-64.29218,56031
56,32,45.72228,-64.91758,56032
56,33,45.33027,-67.42583,56033
56,34,45.57721,-67.34539,56034
56,36,44.60036,-66.90482,56036
56,37,45.86385,-66.10086,56037
56,38,45.08596,-66.65618,56038
56,39,45.27959,-66.09898,56039
56,40,45.18486,-66.77426,56040
56,41,45.63438,-65.79995,56041
56,42,45.76289,-65.04924,56042
56,44,45.71386,-65.94536,56044
56,101,47.57713,-68.2773,56101
56,105,47.08097,-67.54301,56105
56,110,47.91594,-66.21001,56110
56,116,47.61835,-64.81201,56116
56,117,46.83645,-67.14385,56117
56,125,46.06756,-65.20786,56125
56,131,46.182678,-64.118707,56131
56,137,45.90808,-66.25363,56137
56,144,45.71386,-65.94536,56144
56,217,46.7431901,-67.2937383,56217
57,1,46.70801,-53.4743,57001
57,2,46.93472,-55.53559,57002
57,3,47.58182,-52.6783,57003
57,4,47.7166,-53.49419,57004
57,5,47.58256,-54.88131,57005
57,6,47.09373,-55.73472,57006
57,8,47.61596,-57.62376,57008
57,9,48.52782,-59.04093,57009
57,10,47.86874,-59.19222,57010
57,11,48.70126,-53.08542,57011
57,12,48.64839,-53.87089,57012
57,13,48.84491,-55.50898,57013
57,14,48.80759,-56.78723,57014
57,15,48.17505,-57.74377,57015
57,16,48.22512,-58.84443,57016
57,17,49.0163,-53.88541,57017
57,18,49.26633,-54.48369,57018
57,19,49.17495,-55.37649,57019
57,20,49.75178,-56.0239,57020
57,21,49.85593,-57.79948,57021
57,22,50.8746,-56.12527,57022
57,23,50.69045,-57.34239,57023
57,24,51.37223,-55.59776,57024
57,25,51.29187,-56.74013,57025
57,26,51.720739,-56.666545,57026
57,27,52.329499,-56.022598,57027
57,28,52.761212,-56.130612,57028
57,30,53.074371,-57.572205,57030
57,32,52.703609,-58.492938,57032
57,33,52.569588,-58.988921,57033
57,35,53.293302,-60.362987,57035
57,36,53.29591,-60.29987,57036
57,37,53.4272,-65.1431,57037
57,38,53.54743,-56.82886,57038
57,39,53.5353,-63.9294,57039
57,40,53.48171,-64.71288,57040
57,41,53.04657,-66.52966,57041
57,42,53.11685,-61.98748,57042
57,43,52.55614,-59.2751,57043
57,44,53.321747,-62.948925,57044
57,45,53.4116869,-65.298808,57045
57,46,53.546377,-63.873973,57046
57,102,46.93472,-55.53559,57102
57,105,47.58273,-54.88036,57105
57,120,49.379968,-56.982778,57120
57,121,49.4923,-57.92655,57121
57,125,51.31228,-56.74056,57125
57,137,53.438159,-64.9900039,57137
57,138,53.68051,-57.03025,57138
57,225,51.93558,-56.36639,57225
57,919,48.49383,-54.01716,57919
57,921,49.43703,-58.13215,57921
58,1,42.9015085,-71.8661202,58001
58,2,42.9514077,-71.0690899,58002
58,3,42.8007764,-72.1685998,58003
58,4,43.2321417,-70.9134599,58004
58,5,43.1841551,-71.686612,58005
58,6,43.1980043,-71.2880123,58006
58,7,43.2494327,-71.6191959,58007
58,8,43.2499219,-71.1982777,58008
58,9,43.3742607,-71.6070436,58009
58,10,43.4146177,-71.204272,58010
58,11,43.4568165,-71.8805982,58011
58,12,43.9913408,-71.2929175,58012
58,13,43.0263963,-72.3814817,58013
58,14,43.0768236,-72.2121162,58014
58,15,43.5045711,-72.1318885,58015
58,16,44.1166667,-71.35,58016
58,17,44.3571867,-71.3885019,58017
58,18,44.1798777,-71.7063079,58018
58,19,44.6075764,-71.3190129,58019
58,20,44.6832807,-71.5868762,58020
58,21,44.8672811,-71.3006396,58021
58,22,44.9972951,-71.3746691,58022
58,23,44.0894974,-71.2050191,58023
58,102,42.9513695,-71.0680056,58102
58,116,44.0969107,-71.3537309,58116
59,1,39.8314157,-75.1462189,59001
59,2,39.3852634,-75.3494715,59002
59,3,39.5314149,-75.1074594,59003
59,4,39.6822997,-75.4913609,59004
59,5,39.9994195,-74.2280982,59005
59,6,39.7769177,-74.9720939,59006
59,7,39.6956577,-74.8443379,59007
59,8,39.9721857,-74.8571779,59008
59,9,39.4166137,-74.9255249,59009
59,10,40.5089177,-74.9307429,59010
59,11,40.0824665,-74.288646,59011
59,12,40.2684307,-74.7255729,59012
59,13,40.1672217,-74.0627799,59013
59,14,40.5107877,-74.9305639,59014
59,15,40.1964127,-74.5975039,59015
59,16,40.8633847,-75.0149169,59016
59,17,40.8343707,-74.1099179,59017
59,18,41.0726673,-74.2556528,59018
59,19,41.1181687,-74.7967659,59019
59,20,40.6572687,-75.0997599,59020
59,21,41.3073947,-74.6772749,59021
59,22,40.9884812,-74.3851971,59022
59,23,40.7140195,-74.7198716,59023
59,24,40.6556297,-74.4044889,59024
59,25,40.4377267,-74.1800609,59025
59,26,40.4002128,-74.5197857,59026
59,27,40.0764087,-74.5820889,59027
59,28,39.7511224,-74.585006,59028
59,29,39.4859597,-74.5617049,59029
59,30,39.2953945,-74.5547951,59030
59,31,39.0356197,-74.9328949,59031
59,32,39.6479947,-74.2991419,59032
59,33,39.8814577,-74.4494449,59033
59,104,39.6959057,-75.4681439,59104
59,107,39.6694554,-74.913799,59107
59,109,39.6866174,-74.9865325,59109
59,111,40.08243,-74.288631,59111
59,114,40.51139,-74.924025,59114
59,116,40.8833603,-75.0589721,59116
59,131,39.0356197,-74.9328949,59131
59,132,39.6488431,-74.2983884,59132
59,204,39.6959057,-75.468143,59204
59,231,39.0178043,-74.9008117,59231
59,232,39.668937,-74.421796,59232
60,1,36.7711947,-108.1106179,60001
60,2,36.1676097,-107.7013619,60002
60,3,36.5200127,-106.3360529,60003
60,4,36.0797837,-105.7975849,60004
60,5,36.5885417,-104.1164099,60005
60,6,36.7278337,-103.5750419,60006
60,7,35.7834627,-108.0570609,60007
60,8,35.7840111,-107.2646486,60008
60,9,35.5233697,-106.0592719,60009
60,10,35.5743487,-105.6755989,60010
60,11,35.7833333,-104.5666667,60011
60,12,35.1719727,-103.7043529,60012
60,13,34.6383511,-108.4498979,60013
60,14,34.8555917,-107.3866879,60014
60,15,34.7961467,-106.6750109,60015
60,16,34.0560923,-105.8578143,60016
60,17,34.1098564,-104.2297055,60017
60,18,34.0200567,-103.7367849,60018
60,19,33.9262784,-108.1876061,60019
60,20,33.749487,-107.3217132,60020
60,21,33.8231137,-106.6542819,60021
60,22,33.6891907,-105.8493706,60022
60,23,33.0896297,-104.8270959,60023
60,24,33.3149504,-103.6280881,60024
60,25,32.3245289,-108.1067589,60025
60,26,32.3333333,-107.8333333,60026
60,27,32.3802337,-106.7294539,60027
60,28,32.9576087,-105.7457016,60028
60,29,32.6557967,-104.3957139,60029
60,30,32.8985357,-103.6629479,60030
60,31,31.9280116,-108.9941583,60031
60,51,36.6069631,-108.9214683,60051
60,52,36.4327042,-107.4794163,60052
60,53,36.6172567,-106.9010999,60053
60,54,36.429871,-105.29927,60054
60,55,36.3201947,-104.4212339,60055
60,56,35.9792717,-103.6855999,60056
60,57,35.2921949,-108.9107183,60057
60,58,35.4463117,-107.4433369,60058
60,59,35.7466305,-106.779464,60059
60,60,35.6605096,-105.3361242,60060
60,61,35.3881137,-104.4610059,60061
60,62,35.8403388,-103.6785946,60062
60,63,34.4625537,-108.7731399,60063
60,64,34.0384437,-107.7693099,60064
60,65,34.5074572,-106.1909023,60065
60,66,34.0197597,-105.1501699,60066
60,67,34.7803261,-104.9434186,60067
60,68,34.4636507,-103.4776839,60068
60,69,33.644134,-108.7910908,60069
60,70,33.5104187,-107.2197419,60070
60,71,33.7152917,-106.9502237,60071
60,72,33.6810096,-105.0706138,60072
60,73,33.5037118,-104.475157,60073
60,74,33.7433287,-103.6484449,60074
60,75,32.3972197,-108.7266319,60075
60,76,32.9200137,-107.6265249,60076
60,77,32.2282717,-106.7975929,60077
60,78,32.5687748,-105.5729156,60078
60,79,32.245658,-104.6971728,60079
60,80,32.8420703,-103.1450556,60080
60,81,31.9176187,-108.3188559,60081
60,82,31.8359947,-107.5695189,60082
60,101,36.7454597,-108.1474769,60101
60,107,35.2666767,-108.1239789,60107
60,111,35.6552916,-104.3751645,60111
60,112,35.4023345,-103.5092263,60112
60,114,34.8699738,-107.2466969,60114
60,115,34.1107524,-106.8715622,60115
60,116,34.05,-105.8166667,60116
60,121,33.1827307,-106.9863819,60121
60,126,32.5335077,-107.4876559,60126
60,130,32.4717827,-103.2960129,60130
60,153,36.6191539,-106.9003714,60153
60,154,36.3350337,-105.29169,60154
60,155,36.6066007,-104.7260509,60155
60,158,35.4463117,-107.443336,60158
60,163,34.5445357,-108.7904439,60163
60,164,34.17281,-107.3003133,60164
60,166,33.9958055,-105.1106501,60166
60,201,36.8338846,-108.010155,60201
60,221,33.1786297,-107.0297999,60221
60,263,34.341296,-108.523606,60263
60,301,36.8338846,-108.010155,60301
60,900,36.7831377,-103.9720689,60900
61,1,40.7948577,-72.6449719,61001
61,2,40.8644157,-72.7986209,61002
61,3,40.8996977,-73.3894649,61003
61,4,40.6032727,-73.5077039,61004
61,5,40.7992357,-73.2277839,61005
61,6,41.2206437,-73.6414019,61006
61,7,41.3278617,-73.6848919,61007
61,8,41.9708297,-73.9211209,61008
61,9,41.7522667,-73.9895919,61009
61,10,41.2736877,-74.3923049,61010
61,11,41.3812217,-74.4140959,61011
61,12,41.8019497,-74.0071189,61012
61,13,41.5334407,-74.5802369,61013
61,14,42.0000917,-74.3467809,61014
61,15,41.4526297,-74.5049339,61015
61,16,42.3497047,-73.4115969,61016
61,17,42.7275747,-73.3039629,61017
61,18,42.3521387,-73.9939669,61018
61,19,42.3202337,-73.6753829,61019
61,20,42.9277137,-73.8449109,61020
61,21,42.3989107,-74.1783949,61021
61,22,42.4363317,-74.1520169,61022
61,23,42.6609927,-74.8633269,61023
61,24,42.3973547,-74.9237879,61024
61,25,42.6548767,-74.4021599,61025
61,26,42.7318997,-74.1951349,61026
61,27,42.4848037,-74.4004979,61027
61,28,42.1781437,-74.1214389,61028
61,29,42.5686667,-75.1557779,61029
61,30,42.3472227,-75.9366669,61030
61,31,42.3180237,-75.5570359,61031
61,32,42.5200097,-75.7308889,61032
61,33,42.0123327,-75.8032509,61033
61,34,42.4378997,-75.0998799,61034
61,35,42.9082127,-75.4667379,61035
61,36,42.4021987,-75.6038909,61036
61,37,42.9526277,-76.6985329,61037
61,38,42.3591667,-76.0044449,61038
61,39,42.2073307,-76.1634009,61039
61,40,42.7411737,-76.8217859,61040
61,41,42.5202627,-76.2599639,61041
61,42,42.8006247,-76.9332749,61042
61,43,42.5515907,-76.6333469,61043
61,44,42.0423777,-76.0359509,61044
61,45,42.2779527,-77.9436889,61045
61,46,42.5032347,-77.8406359,61046
61,47,42.8999277,-77.1187369,61047
61,48,42.7793497,-77.2581629,61048
61,49,42.6688307,-77.2251299,61049
61,50,42.7071007,-77.5926879,61050
61,51,42.9708677,-77.5572209,61051
61,52,42.6940897,-77.9559089,61052
61,53,42.6805707,-78.8216099,61053
61,54,42.9562967,-78.6967019,61054
61,55,42.6178717,-78.1784059,61055
61,56,42.2769437,-78.8989789,61056
61,57,42.5957057,-78.3611669,61057
61,58,42.6213397,-78.1039209,61058
61,59,42.0548007,-78.9408579,61059
61,60,42.4845267,-78.2391139,61060
61,61,42.5000587,-79.2614209,61061
61,62,41.9986107,-79.4116839,61062
61,63,42.5012127,-79.0380259,61063
61,64,43.0697617,-78.8506549,61064
61,65,43.2572547,-79.0022969,61065
61,66,43.1496467,-78.1154029,61066
61,67,43.1759107,-77.9620889,61067
61,68,43.1820467,-77.4844579,61068
61,69,43.2634447,-76.6878269,61069
61,70,43.1693497,-76.0264589,61070
61,71,44.0000587,-76.0454869,61071
61,72,43.6516667,-76.0970689,61072
61,73,43.6964937,-75.0129759,61073
61,74,43.3924887,-75.2973269,61074
61,75,43.4558097,-75.9023929,61075
61,76,43.6286487,-75.5571819,61076
61,77,43.7262817,-75.1690839,61077
61,78,43.4738997,-75.0230329,61078
61,79,43.1192707,-75.6687119,61079
61,80,43.0243237,-75.4334429,61080
61,81,43.6322327,-74.3944809,61081
61,82,43.6625207,-74.9492509,61082
61,83,43.7311437,-74.4725189,61083
61,84,43.9701127,-74.2428209,61084
61,85,43.5654587,-74.3975289,61085
61,86,43.3730777,-74.2029739,61086
61,87,43.7217467,-74.7918689,61087
61,88,43.6884937,-74.0622389,61088
61,89,43.2100377,-73.3079649,61089
61,90,43.2108147,-73.4141749,61090
61,91,43.0332427,-73.5108119,61091
61,92,43.6098217,-73.7371009,61092
61,93,43.5327757,-73.7953919,61093
61,94,44.3163047,-75.4279329,61094
61,95,44.8574697,-75.1337259,61095
61,96,44.6984127,-75.4650939,61096
61,97,44.4354227,-75.0557089,61097
61,98,44.1319167,-74.9230359,61098
61,99,44.5996577,-74.5000679,61099
61,100,44.4319917,-74.1807169,61100
61,101,44.0889227,-74.7968689,61101
61,102,44.5376687,-74.7210849,61102
61,103,44.6461827,-74.7117029,61103
61,104,44.1554437,-74.4453939,61104
61,105,44.8026467,-74.4417749,61105
61,106,44.1501027,-73.7671769,61106
61,107,44.7014077,-73.7508029,61107
61,108,44.8983077,-73.8779269,61108
61,109,44.4433387,-73.4887779,61109
61,110,42.6074657,-77.4085679,61110
61,111,42.0836187,-78.5902949,61111
61,112,44.8703977,-73.5550089,61112
61,113,44.1487467,-75.7014799,61113
61,114,44.2482817,-75.3944939,61114
61,120,42.8235737,-73.7328189,61120
61,121,42.0781957,-74.9852279,61121
61,123,42.5913477,-74.9252479,61123
61,127,42.4848037,-74.4004979,61127
61,136,42.4021987,-75.6038909,61136
61,146,42.5032347,-77.840635,61146
61,154,42.9563889,-78.6972222,61154
61,169,43.265073,-76.680291,61169
61,182,43.5833333,-74.85,61182
61,199,44.5249717,-74.4929809,61199
61,206,44.1333333,-73.7666667,61206
61,207,41.3311577,-73.6805499,61207
61,210,41.2736877,-74.392304,61210
61,212,41.8208287,-74.0006699,61212
61,301,44.1294587,-74.6305979,61301
62,16,61.09635,-93.98366,62016
62,901,81.8258333,-71.3547222,62901
62,902,81.8258333,-71.3547222,62902
62,903,81.4183333,-76.8952778,62903
62,904,81.4247222,-76.7830556,62904
63,1,33.9814607,-78.3795679,63001
63,2,34.95713,-76.65516,63002
63,3,34.1327657,-77.8775469,63003
63,4,34.5342189,-78.0716243,63004
63,5,34.3209605,-78.5992368,63005
63,6,34.4625247,-79.1965489,63006
63,7,35.9070947,-75.7751069,63007
63,8,35.0480767,-76.9029469,63008
63,9,35.7365247,-76.9799209,63009
63,10,35.9691437,-77.4434709,63010
63,11,35.2819414,-77.7112775,63011
63,12,35.6755372,-78.3220803,63012
63,13,35.4161407,-78.0698959,63013
63,14,35.9898149,-79.4688523,63014
63,15,35.917637,-79.7044966,63015
63,16,35.6938367,-80.9241249,63016
63,17,35.2194291,-80.2919201,63017
63,18,35.3816897,-81.3806159,63018
63,19,35.9588997,-81.9431229,63019
63,20,35.2667187,-82.6803659,63020
63,21,35.6482007,-82.4915559,63021
63,22,35.4291357,-83.8316649,63022
63,23,36.3581287,-76.9786679,63023
63,24,36.2540309,-77.9795614,63024
63,25,36.0593305,-78.4863356,63025
63,26,36.3779757,-79.8547069,63026
63,27,36.2898447,-80.6415019,63027
63,28,36.1431731,-81.1034324,63028
63,29,36.2551567,-75.8930969,63029
63,30,35.316016,-83.2186082,63030
63,31,36.0168463,-81.8815194,63031
63,101,33.9225168,-78.2125169,63101
63,106,34.4715967,-79.2005609,63106
63,107,35.8639187,-75.8611599,63107
63,108,35.0476517,-76.9044781,63108
63,109,35.6919219,-76.9896438,63109
63,116,35.8549613,-81.0657464,63116
63,118,35.3743051,-81.6361686,63118
63,119,35.8278747,-81.6405339,63119
63,121,35.5865273,-82.4803436,63121
63,123,36.3581287,-76.9786679,63123
63,126,36.3766523,-79.8498737,63126
63,129,36.25,-75.9,63129
63,202,34.9312881,-76.8406017,63202
63,203,34.7739701,-77.6299645,63203
63,204,34.5909333,-77.7928721,63204
63,205,34.4014777,-78.0548779,63205
63,206,34.8933417,-78.5809019,63206
63,207,34.8475995,-79.8554411,63207
63,208,35.4900673,-76.543981,63208
63,210,35.8648907,-77.7211309,63210
63,211,35.1020237,-77.1960299,63211
63,212,35.5245603,-78.9085878,63212
63,213,35.3169181,-78.0169365,63213
63,214,35.1749417,-79.3605889,63214
63,215,35.3388703,-79.8019587,63215
63,216,35.2425117,-80.6631699,63216
63,217,35.9287265,-80.7208082,63217
63,218,35.5089219,-81.4564775,63218
63,219,35.4626322,-81.4548416,63219
63,220,35.9105725,-82.6486108,63220
63,221,35.2966047,-82.3863829,63221
63,222,35.1673667,-84.0448309,63222
63,223,36.2872477,-76.7205313,63223
63,224,35.9991587,-77.8356539,63224
63,225,36.0899346,-78.9520912,63225
63,226,36.2588525,-79.6916268,63226
63,227,36.3382527,-80.6901489,63227
63,228,36.2714197,-81.5907129,63228
63,229,36.3208497,-75.9399429,63229
63,230,36.1444727,-76.4471289,63230
63,231,36.5332729,-77.3771141,63231
63,232,36.4516207,-78.4392029,63232
63,233,36.2956484,-79.4955592,63233
63,234,36.4958508,-80.5361312,63234
63,301,36.5567273,-81.4877504,63301
63,302,36.3460787,-80.6053549,63302
63,303,36.4747308,-79.1152367,63303
63,304,36.176991,-78.2113363,63304
63,305,36.4653338,-77.694212,63305
63,306,36.1860407,-76.0089199,63306
63,307,34.9969557,-83.9654629,63307
63,308,35.1436807,-82.8386369,63308
63,309,35.2125177,-82.0002509,63309
63,310,35.6825702,-80.8610815,63310
63,311,35.1020747,-77.1960089,63311
63,312,35.2683392,-78.052876,63312
63,313,35.7523027,-77.2310819,63313
63,314,35.1749287,-79.3606499,63314
63,315,34.9528807,-79.2812189,63315
63,316,34.9303027,-78.8536599,63316
63,317,34.9002767,-77.3607189,63317
63,318,35.5906977,-79.3326419,63318
63,319,35.2437321,-77.0602263,63319
63,329,36.4199384,-75.9245906,63329
63,419,35.266597,-76.996044,63419
63,900,35.0090297,-79.3092799,63900
63,902,35.0457687,-77.0695279,63902
63,903,34.7300597,-76.9359209,63903
63,904,35.3008077,-79.8933019,63904
63,905,36.5503967,-76.5500199,63905
63,906,35.7720827,-83.1013189,63906
63,907,35.4069697,-82.6432199,63907
63,908,35.7697307,-82.1982639,63908
63,909,35.8568197,-81.7896509,63909
63,910,35.0399431,-83.2023406,63910
63,911,35.2232814,-83.6042224,63911
63,912,35.2345817,-83.8530349,63912
63,913,35.6115051,-77.0140105,63913
63,914,34.125,-78.3944444,63914
63,915,35.2353943,-76.9257639,63915
63,916,36.45,-76.9833333,63916
63,917,35.516915,-83.294801,63917
64,1,46.1531849,-97.6746757,64001
64,2,46.4854717,-97.0100549,64002
64,3,46.7477197,-98.4812089,64003
64,4,46.3406907,-98.6828159,64004
64,5,46.8060287,-99.4688039,64005
64,6,46.1428537,-99.4821999,64006
64,7,47.845638,-97.6029243,64007
64,8,47.9619307,-97.4077439,64008
64,9,47.4859247,-98.2439809,64009
64,10,47.1679867,-98.4885929,64010
64,11,47.0675197,-99.6292032,64011
64,12,47.0807973,-99.0545676,64012
64,13,48.7529697,-97.1848759,64013
64,14,48.4560524,-97.5356201,64014
64,15,48.02897,-98.4333597,64015
64,16,48.2818817,-98.7246389,64016
64,17,48.7474635,-99.6133701,64017
64,18,48.2672307,-99.3513109,64018
64,19,47.2727187,-100.5587399,64019
64,20,46.2845877,-100.7953029,64020
64,21,46.9484737,-102.8519519,64021
64,22,47.4987607,-102.6094959,64022
64,23,48.4447167,-101.6472319,64023
64,24,48.8647667,-101.5405509,64024
64,25,48.1143616,-103.1250563,64025
64,26,48.2692787,-102.4614329,64026
64,27,46.4129929,-96.7567323,64027
64,28,48.4004127,-100.6573939,64028
64,29,46.4439717,-101.4143059,64029
64,30,46.198459,-103.431806,64030
64,31,47.4076426,-101.9319632,64031
64,32,47.2340597,-103.3213579,64032
64,33,47.6171277,-103.5450979,64033
64,34,45.9442265,-101.6387111,64034
64,35,46.7309876,-103.9865945,64035
64,36,46.1041487,-102.0608219,64036
64,37,46.7758047,-101.9283519,64037
64,38,48.5899857,-103.0592269,64038
64,39,48.6621167,-102.6906819,64039
64,40,47.9776527,-102.0433499,64040
64,41,47.7465897,-101.5077209,64041
64,42,47.6462687,-100.0542839,64042
64,43,46.6039277,-100.1056369,64043
64,44,48.8496871,-100.2489187,64044
64,103,46.7251818,-98.797372,64103
64,113,48.717625,-97.316075,64113
64,115,48.02897,-98.433359,64115
64,120,46.2845786,-100.7951918,64120
64,127,46.42754,-96.75673,64127
64,129,46.4874487,-101.4765709,64129
65,1,46.12688,-61.33859,65001
65,2,47.01885,-60.52314,65002
65,3,46.7198,-60.9298,65003
65,5,45.58382,-60.73225,65005
65,6,45.79803,-60.63001,65006
65,7,46.15386,-60.33924,65007
65,9,45.38832,-61.82158,65009
65,11,45.15381,-61.58351,65011
65,13,45.2679,-62.21257,65013
65,14,45.68557,-62.11729,65014
65,15,45.193689,-62.00449,65015
65,17,45.29564,-63.44884,65017
65,18,45.71858,-63.55918,65018
65,19,45.42752,-63.70125,65019
65,20,45.65198,-63.9122,65020
65,21,45.10326,-64.68647,65021
65,22,45.98404,-64.04303,65022
65,23,45.82071,-64.23027,65023
65,25,44.50176,-63.73526,65025
65,26,44.69807,-63.69892,65026
65,27,44.9369,-62.5792,65027
65,28,44.85273,-63.54984,65028
65,29,44.73024,-64.61365,65029
65,30,44.72977,-64.45683,65030
65,31,44.52484,-64.46916,65031
65,32,44.085686,-66.207746,65032
65,33,44.75239,-65.46909,65033
65,34,44.49854,-66.07463,65034
65,35,44.11857,-65.92385,65035
65,36,44.34565,-65.27762,65036
65,37,43.79576,-65.24425,65037
65,38,43.41355,-65.62198,65038
65,39,45.007133,-62.723184,65039
65,40,43.806964,-66.158541,65040
65,117,45.29564,-63.44884,65117
65,126,44.807447,-63.688123,65126
65,130,44.73714,-64.4497,65130
65,228,44.932077,-63.238844,65228
66,1,41.5501237,-84.3898389,66001
66,2,41.3867557,-84.1216579,66002
66,3,41.6511517,-84.5147859,66003
66,5,41.0376017,-82.9962929,66005
66,6,41.4427171,-83.087075,66006
66,7,41.5380767,-83.2608719,66007
66,8,41.1974257,-83.7075339,66008
66,11,41.2506217,-82.2354939,66011
66,12,41.1694157,-82.6455149,66012
66,13,41.1648877,-82.7867429,66013
66,15,41.1788496,-81.002582,66015
66,16,41.2820227,-81.1002789,66016
66,17,41.4687714,-81.0750897,66017
66,18,41.3154557,-81.8352349,66018
66,21,41.6803821,-80.7420743,66021
66,22,41.3710349,-80.9900079,66022
66,24,40.4824537,-84.1838359,66024
66,25,40.9809757,-84.1972889,66025
66,26,40.0762987,-84.1745919,66026
66,27,40.2671711,-84.7793129,66027
66,31,40.1540697,-83.7262559,66031
66,32,40.6744266,-83.6735259,66032
66,33,40.7097397,-83.5725179,66033
66,34,40.5642137,-83.0386289,66034
66,35,40.246894,-83.2978987,66035
66,39,40.4606653,-82.6249903,66039
66,40,40.8786396,-82.1083506,66040
66,41,40.0798127,-82.9285889,66041
66,42,40.4600977,-82.7639629,66042
66,43,39.9930387,-82.0294509,66043
66,46,40.6059796,-81.1683844,66046
66,47,40.6455357,-81.8418429,66047
66,48,40.2459467,-81.5000079,66048
66,49,40.1062833,-81.8999167,66049
66,50,40.1033447,-81.4172439,66050
66,51,40.0700447,-81.8823399,66051
66,56,40.2788528,-80.7678799,66056
66,57,40.9301837,-80.9062269,66057
66,58,39.6578707,-84.3980039,66058
66,59,39.2921467,-84.6179359,66059
66,60,39.493375,-84.6652972,66060
