"stateroute","ndvi.mean","nbcd.point","nbcd.mean","nbcd.var","file"
25055,0.75684,0,88.75,10522.25,"NBCD_MZ46_BAW_height.tif"
25056,0.766206873706004,189,196.833333333333,75.7666666666667,"NBCD_MZ55_BAW_height.tif"
25057,0.762917142857143,0,61.4,7069.8,"NBCD_MZ55_BAW_height.tif"
25058,0.762675362318841,0,0,0,"NBCD_MZ55_BAW_height.tif"
25059,0.738363235294118,0,0,0,"NBCD_MZ55_BAW_height.tif"
25060,0.717808823529412,126,51,4878,"NBCD_MZ55_BAW_height.tif"
25061,0.751959701492538,0,27,5103,"NBCD_MZ55_BAW_height.tif"
25062,0.616647668486484,0,0,0,"NBCD_MZ55_BAW_height.tif"
25063,0.711819696969697,202,148,5457.6,"NBCD_MZ55_BAW_height.tif"
25064,0.691620577888039,145,97,5680,"NBCD_MZ55_BAW_height.tif"
25065,0.682794117647059,0,0,0,"NBCD_MZ55_BAW_height.tif"
25066,0.712276470588235,0,16.4285714285714,1889.28571428571,"NBCD_MZ56_BAW_height.tif"
25067,0.687740326340326,0,0,0,"NBCD_MZ56_BAW_height.tif"
25068,0.635087878787879,0,0,0,"NBCD_MZ56_BAW_height.tif"
25069,0.663076119402985,0,0,0,"NBCD_MZ56_BAW_height.tif"
25070,0.583532359531016,0,0,0,"NBCD_MZ56_BAW_height.tif"
25071,0.684377611940298,0,0,0,"NBCD_MZ56_BAW_height.tif"
25072,0.714705970149254,0,58.7142857142857,5368.90476190476,"NBCD_MZ56_BAW_height.tif"
25073,0.691581538461539,135,113,3066.4,"NBCD_MZ56_BAW_height.tif"
25074,0.681561345338983,0,0,0,"NBCD_MZ56_BAW_height.tif"
25075,0.622288372093023,0,0,0,"NBCD_MZ56_BAW_height.tif"
25076,0.588690163934426,0,67,1123.6,"NBCD_MZ56_BAW_height.tif"
25077,0.426090919452887,97,51,4242,"NBCD_MZ56_BAW_height.tif"
25078,0.414021758056758,0,9.71428571428571,660.571428571429,"NBCD_MZ56_BAW_height.tif"
25079,0.435041657573646,0,0,0,"NBCD_MZ56_BAW_height.tif"
25080,0.399564086397697,106,65.5,2611.1,"NBCD_MZ56_BAW_height.tif"
25081,0.728738805970149,0,0,0,"NBCD_MZ56_BAW_height.tif"
25082,0.71365671641791,0,0,0,"NBCD_MZ56_BAW_height.tif"
25083,0.183898660130719,0,0,0,"NBCD_MZ56_BAW_height.tif"
25084,0.725051782531194,0,25.5,3901.5,"NBCD_MZ55_BAW_height.tif"
25085,0.565852573891626,111,102.166666666667,2633.36666666667,"NBCD_MZ56_BAW_height.tif"
25086,0.658177611940299,0,17.6666666666667,1872.66666666667,"NBCD_MZ56_BAW_height.tif"
25087,0.578792619886092,0,42.6,3780.8,"NBCD_MZ56_BAW_height.tif"
25088,0.734583766980146,102,50.8333333333333,3136.96666666667,"NBCD_MZ56_BAW_height.tif"
25105,0.741865217391304,0,40,6400,"NBCD_MZ46_BAW_height.tif"
25107,0.691555029838022,0,22.3333333333333,2992.66666666667,"NBCD_MZ46_BAW_height.tif"
25108,0.761560294117647,0,66.6,8344.8,"NBCD_MZ55_BAW_height.tif"
25109,0.581849879849477,144,145.2,82.7,"NBCD_MZ46_BAW_height.tif"
25113,0.705950746268657,172,179.833333333333,21.7666666666667,"NBCD_MZ55_BAW_height.tif"
25116,0.552406319107786,0,0,0,"NBCD_MZ56_BAW_height.tif"
25117,0.68369552238806,0,0,0,"NBCD_MZ56_BAW_height.tif"
25123,0.707172727272727,147,141.5,5039.5,"NBCD_MZ56_BAW_height.tif"
25129,0.671662121212121,0,0,0,"NBCD_MZ56_BAW_height.tif"
25132,0.579519902410299,0,12.8333333333333,988.166666666667,"NBCD_MZ56_BAW_height.tif"
25135,0.475928428767417,0,64.8333333333333,2560.96666666667,"NBCD_MZ56_BAW_height.tif"
25138,0.693610606060606,168,161.166666666667,190.166666666667,"NBCD_MZ55_BAW_height.tif"
25151,0.739016176470588,0,27,4374,"NBCD_MZ46_BAW_height.tif"
25159,0.738363235294118,0,56.3333333333333,7731.86666666667,"NBCD_MZ55_BAW_height.tif"
25165,0.685542424242424,0,147.666666666667,5385.86666666667,"NBCD_MZ55_BAW_height.tif"
25170,0.583532359531016,0,0,0,"NBCD_MZ56_BAW_height.tif"
25172,0.707810769230769,0,23.6,2784.8,"NBCD_MZ56_BAW_height.tif"
25175,0.622288372093023,0,0,0,"NBCD_MZ56_BAW_height.tif"
25176,0.652643731598822,89,56.8333333333333,4328.96666666667,"NBCD_MZ56_BAW_height.tif"
25178,0.415499420248459,0,0,0,"NBCD_MZ56_BAW_height.tif"
25180,0.384440656486541,0,47.8333333333333,5491.36666666667,"NBCD_MZ56_BAW_height.tif"
25183,0.183898660130719,142,23.6666666666667,3360.66666666667,"NBCD_MZ56_BAW_height.tif"
25207,0.760192647058824,0,0,0,"NBCD_MZ46_BAW_height.tif"
25283,0.161893859649123,106,114.25,390.916666666667,"NBCD_MZ56_BAW_height.tif"
27001,0.665593769878499,151,152.6,49.8,"NBCD_MZ55_BAW_height.tif"
27002,0.757102857142857,0,53.7142857142857,4492.90476190476,"NBCD_MZ55_BAW_height.tif"
27003,0.672149120834401,156,160.2,84.2,"NBCD_MZ55_BAW_height.tif"
27004,0.741620895522388,0,25.8333333333333,4004.16666666667,"NBCD_MZ55_BAW_height.tif"
27005,0.765657142857143,0,107,9575.5,"NBCD_MZ55_BAW_height.tif"
27006,0.766040909090909,0,35.4,6265.8,"NBCD_MZ55_BAW_height.tif"
27007,0.746611111111111,159,95.5,5785.9,"NBCD_MZ55_BAW_height.tif"
27008,0.717717743562826,0,24.1666666666667,3504.16666666667,"NBCD_MZ55_BAW_height.tif"
27009,0.783197183098592,181,195,248.5,"NBCD_MZ55_BAW_height.tif"
27010,0.772962686567164,170,57,7798,"NBCD_MZ55_BAW_height.tif"
27011,0.769708695652174,0,49,5776.8,"NBCD_MZ55_BAW_height.tif"
27012,0.767035714285714,0,0,0,"NBCD_MZ55_BAW_height.tif"
27013,0.778244776119403,0,127.75,7282.91666666667,"NBCD_MZ55_BAW_height.tif"
27014,0.769404347826087,0,0,0,"NBCD_MZ55_BAW_height.tif"
27015,0.805460294117647,134,131.142857142857,3647.80952380952,"NBCD_MZ54_BAW_height.tif"
27016,0.804801449275363,165,183.25,564.916666666667,"NBCD_MZ54_BAW_height.tif"
27017,0.761178571428572,0,0,0,"NBCD_MZ55_BAW_height.tif"
27018,0.741464788732394,0,0,0,"NBCD_MZ55_BAW_height.tif"
27019,0.784954929577465,0,0,0,"NBCD_MZ54_BAW_height.tif"
27020,0.802864705882353,0,71.4,9613.8,"NBCD_MZ54_BAW_height.tif"
27021,0.754976056338028,0,79.6,11898.3,"NBCD_MZ55_BAW_height.tif"
27022,0.796371641791045,0,44,7744,"NBCD_MZ54_BAW_height.tif"
27023,0.801540277777778,125,134.4,6822.3,"NBCD_MZ54_BAW_height.tif"
27024,0.7962,0,0,0,"NBCD_MZ54_BAW_height.tif"
27025,0.765,0,87.8,6852.2,"NBCD_MZ55_BAW_height.tif"
27026,0.825150704225352,0,27.5714285714286,5321.28571428571,"NBCD_MZ48_BAW_height.tif"
27027,0.786498611111111,155,170.333333333333,251.466666666667,"NBCD_MZ54_BAW_height.tif"
27028,0.765378571428572,165,172,195.6,"NBCD_MZ55_BAW_height.tif"
27029,0.752122058823529,172,57.8333333333333,8028.16666666667,"NBCD_MZ55_BAW_height.tif"
27030,0.824319718309859,194,156.8,7717.7,"NBCD_MZ54_BAW_height.tif"
27031,0.808080281690141,0,0,0,"NBCD_MZ54_BAW_height.tif"
27032,0.76459014084507,0,0,0,"NBCD_MZ54_BAW_height.tif"
27032,0.76459014084507,0,0,0,"NBCD_MZ55_BAW_height.tif"
27033,0.76252,185,146.6,6887.3,"NBCD_MZ55_BAW_height.tif"
27034,0.771908450704225,170,169.5,299.666666666667,"NBCD_MZ55_BAW_height.tif"
27035,0.805871830985915,184,181.833333333333,239.766666666667,"NBCD_MZ54_BAW_height.tif"
27036,0.815945945945946,0,0,0,"NBCD_MZ54_BAW_height.tif"
27037,0.815157352941176,165,107.857142857143,5854.47619047619,"NBCD_MZ48_BAW_height.tif"
27038,0.770889855072464,150,136.714285714286,477.904761904762,"NBCD_MZ55_BAW_height.tif"
27039,0.807856164383562,0,81.5,8873,"NBCD_MZ48_BAW_height.tif"
27040,0.853411594202899,223,227.166666666667,21.3666666666667,"NBCD_MZ57_BAW_height.tif"
27041,0.852316176470588,212,205.75,128.25,"NBCD_MZ57_BAW_height.tif"
27042,0.763806849315068,192,190.25,58.9166666666667,"NBCD_MZ54_BAW_height.tif"
27043,0.782513235294118,0,0,0,"NBCD_MZ54_BAW_height.tif"
27044,0.755194285714286,173,43.25,7482.25,"NBCD_MZ54_BAW_height.tif"
27045,0.797952112676056,0,25.8333333333333,4004.16666666667,"NBCD_MZ54_BAW_height.tif"
27046,0.808975714285714,0,30.3333333333333,5520.66666666667,"NBCD_MZ54_BAW_height.tif"
27047,0.788536231884058,0,31,4805,"NBCD_MZ54_BAW_height.tif"
27048,0.795021739130435,169,168.5,49.9,"NBCD_MZ55_BAW_height.tif"
27049,0.754651428571429,0,0,0,"NBCD_MZ55_BAW_height.tif"
27050,0.780060294117647,135,149.285714285714,531.571428571429,"NBCD_MZ55_BAW_height.tif"
27051,0.767094366197183,0,0,0,"NBCD_MZ55_BAW_height.tif"
27052,0.748859701492537,0,28,4704,"NBCD_MZ55_BAW_height.tif"
27053,0.772008695652174,0,0,0,"NBCD_MZ55_BAW_height.tif"
27054,0.758147826086957,0,0,0,"NBCD_MZ55_BAW_height.tif"
27055,0.747801449275362,0,0,0,"NBCD_MZ55_BAW_height.tif"
27056,0.664903036368394,0,81.6666666666667,8149.86666666667,"NBCD_MZ55_BAW_height.tif"
27057,0.795640298507463,0,37.6,7068.8,"NBCD_MZ55_BAW_height.tif"
27058,0.752240909090909,181,72.2857142857143,8190.2380952381,"NBCD_MZ55_BAW_height.tif"
27102,0.763417647058823,0,60,5601,"NBCD_MZ55_BAW_height.tif"
27111,0.770039705882353,190,158.666666666667,6081.06666666667,"NBCD_MZ55_BAW_height.tif"
27112,0.767035714285714,0,0,0,"NBCD_MZ55_BAW_height.tif"
27117,0.761178571428572,0,0,0,"NBCD_MZ55_BAW_height.tif"
27119,0.783543661971831,0,0,0,"NBCD_MZ54_BAW_height.tif"
27123,0.801540277777778,0,89,10562,"NBCD_MZ54_BAW_height.tif"
27155,0.747801449275362,0,0,0,"NBCD_MZ55_BAW_height.tif"
27156,0.747328985507246,157,130.666666666667,4291.86666666667,"NBCD_MZ55_BAW_height.tif"
27158,0.752240909090909,0,83.6666666666667,8473.06666666667,"NBCD_MZ55_BAW_height.tif"
27301,0.686967356406617,0,113.5,7761.1,"NBCD_MZ55_BAW_height.tif"
27302,0.753278787878788,156,164.75,287.583333333333,"NBCD_MZ55_BAW_height.tif"
27303,0.755685294117647,0,68.8333333333333,5898.96666666667,"NBCD_MZ55_BAW_height.tif"
27304,0.757704285714286,181,188,47.2,"NBCD_MZ55_BAW_height.tif"
27305,0.667711843665768,0,32.2,5184.2,"NBCD_MZ55_BAW_height.tif"
27306,0.750408571428571,0,74.8333333333333,3560.56666666667,"NBCD_MZ55_BAW_height.tif"
27307,0.754258571428571,170,154.666666666667,129.066666666667,"NBCD_MZ55_BAW_height.tif"
27308,0.746502898550725,0,0,0,"NBCD_MZ55_BAW_height.tif"
27309,0.751174285714286,0,0,0,"NBCD_MZ55_BAW_height.tif"
27310,0.770395714285714,0,29.6,4380.8,"NBCD_MZ55_BAW_height.tif"
27311,0.760294285714286,0,23,3703,"NBCD_MZ55_BAW_height.tif"
27312,0.749570588235294,0,43.75,7656.25,"NBCD_MZ55_BAW_height.tif"
27313,0.744140298507463,142,94.5,5364.7,"NBCD_MZ55_BAW_height.tif"
27314,0.752249275362319,0,26.8333333333333,4320.16666666667,"NBCD_MZ55_BAW_height.tif"
27316,0.757442028985507,0,32.1666666666667,6208.16666666667,"NBCD_MZ55_BAW_height.tif"
27317,0.754527941176471,0,0,0,"NBCD_MZ55_BAW_height.tif"
27318,0.765365714285714,0,30.6666666666667,5642.66666666667,"NBCD_MZ55_BAW_height.tif"
27319,0.776578260869565,164,84,8472.4,"NBCD_MZ55_BAW_height.tif"
27321,0.778042465753425,0,71,6727.33333333333,"NBCD_MZ55_BAW_height.tif"
27322,0.800795652173913,0,0,0,"NBCD_MZ54_BAW_height.tif"
27323,0.808877464788732,161,40.25,6480.25,"NBCD_MZ54_BAW_height.tif"
27323,0.808877464788732,153,113.5,5728.33333333333,"NBCD_MZ55_BAW_height.tif"
27325,0.788594366197183,0,33.25,4422.25,"NBCD_MZ54_BAW_height.tif"
27326,0.787939130434783,0,0,0,"NBCD_MZ54_BAW_height.tif"
27327,0.777732394366197,198,191.714285714286,49.5714285714286,"NBCD_MZ54_BAW_height.tif"
27328,0.773250684931507,0,118.75,6294.25,"NBCD_MZ54_BAW_height.tif"
27329,0.813088235294118,0,18.5714285714286,2414.28571428571,"NBCD_MZ54_BAW_height.tif"
27331,0.771808823529412,0,36.6,6697.8,"NBCD_MZ54_BAW_height.tif"
27332,0.785923943661972,0,43.2857142857143,5774.90476190476,"NBCD_MZ54_BAW_height.tif"
27333,0.78600985915493,0,0,0,"NBCD_MZ54_BAW_height.tif"
27334,0.772418309859155,0,29.6666666666667,5280.66666666667,"NBCD_MZ54_BAW_height.tif"
27335,0.844727536231884,210,206.166666666667,38.1666666666667,"NBCD_MZ57_BAW_height.tif"
27336,0.806611111111111,184,123.333333333333,9140.66666666667,"NBCD_MZ48_BAW_height.tif"
27337,0.815133333333333,0,28,4704,"NBCD_MZ48_BAW_height.tif"
27430,0.818268571428571,0,44,7744,"NBCD_MZ54_BAW_height.tif"
33001,0.895796551724138,0,0,0,"NBCD_MZ10_BAW_height.tif"
33002,0.868269662921348,205,197.666666666667,565.066666666667,"NBCD_MZ10_BAW_height.tif"
33003,0.922250588235294,0,169,7778,"NBCD_MZ10_BAW_height.tif"
33004,0.735661627906977,146,110.8,3861.2,"NBCD_MZ08_BAW_height.tif"
33004,0.735661627906977,141,109.2,3751.2,"NBCD_MZ09_BAW_height.tif"
33005,0.900741463414634,224,228.75,90.25,"NBCD_MZ10_BAW_height.tif"
33006,0.819479310344828,153,181.2,477.2,"NBCD_MZ10_BAW_height.tif"
33007,0.785313953488372,267,238.666666666667,339.866666666667,"NBCD_MZ10_BAW_height.tif"
33008,0.861577108433735,0,58.1428571428571,10000.1428571429,"NBCD_MZ10_BAW_height.tif"
33010,0.632007142857143,0,0,0,"NBCD_MZ19_BAW_height.tif"
33011,0.76483875,237,199,9520.8,"NBCD_MZ10_BAW_height.tif"
33012,0.674072289156626,0,80.8333333333333,7935.36666666667,"NBCD_MZ10_BAW_height.tif"
33013,0.52033734939759,0,0,0,"NBCD_MZ10_BAW_height.tif"
33013,0.52033734939759,0,0,0,"NBCD_MZ19_BAW_height.tif"
33014,0.566879268292683,0,0,0,"NBCD_MZ19_BAW_height.tif"
33015,0.577288888888889,0,0,0,"NBCD_MZ18_BAW_height.tif"
33016,0.788051807228916,0,0,0,"NBCD_MZ18_BAW_height.tif"
33017,0.41533875,0,0,0,"NBCD_MZ18_BAW_height.tif"
33018,0.576330864197531,0,0,0,"NBCD_MZ10_BAW_height.tif"
33019,0.624039759036145,161,165,294,"NBCD_MZ10_BAW_height.tif"
33020,0.379190361445783,0,0,0,"NBCD_MZ10_BAW_height.tif"
33020,0.379190361445783,0,0,0,"NBCD_MZ18_BAW_height.tif"
33021,0.580685185185185,0,0,0,"NBCD_MZ18_BAW_height.tif"
33022,0.738970731707317,0,0,0,"NBCD_MZ18_BAW_height.tif"
33023,0.390061538461538,0,0,0,"NBCD_MZ09_BAW_height.tif"
33024,0.419926582278481,0,0,0,"NBCD_MZ18_BAW_height.tif"
33025,0.511413157894737,134,81.25,9343.58333333333,"NBCD_MZ18_BAW_height.tif"
33026,0.572525,0,0,0,"NBCD_MZ18_BAW_height.tif"
33027,0.65149012345679,0,0,0,"NBCD_MZ18_BAW_height.tif"
33028,0.747190909090909,0,0,0,"NBCD_MZ21_BAW_height.tif"
33029,0.900189655172414,0,0,0,"NBCD_MZ10_BAW_height.tif"
33030,0.862707142857143,230,228.2,149.7,"NBCD_MZ10_BAW_height.tif"
33109,0.862522891566265,0,0,0,"NBCD_MZ10_BAW_height.tif"
33111,0.753906329113924,173,113.333333333333,8099.06666666667,"NBCD_MZ10_BAW_height.tif"
33119,0.617436842105263,148,65.5714285714286,6704.61904761905,"NBCD_MZ10_BAW_height.tif"
33124,0.411936585365854,0,0,0,"NBCD_MZ18_BAW_height.tif"
33128,0.734134939759036,0,0,0,"NBCD_MZ21_BAW_height.tif"
33202,0.921830588235294,0,40,8000,"NBCD_MZ10_BAW_height.tif"
33204,0.661666666666667,0,42,7056,"NBCD_MZ08_BAW_height.tif"
33205,0.881894186046512,137,165,341.6,"NBCD_MZ10_BAW_height.tif"
33207,0.792510588235294,246,204.333333333333,10079.4666666667,"NBCD_MZ10_BAW_height.tif"
33208,0.78570487804878,0,52.1666666666667,6553.76666666667,"NBCD_MZ10_BAW_height.tif"
33209,0.645321686746988,0,0,0,"NBCD_MZ10_BAW_height.tif"
33211,0.541518072289157,0,0,0,"NBCD_MZ18_BAW_height.tif"
33212,0.7363575,0,0,0,"NBCD_MZ10_BAW_height.tif"
33213,0.600892682926829,0,24.5,3601.5,"NBCD_MZ10_BAW_height.tif"
33214,0.46231625,0,0,0,"NBCD_MZ19_BAW_height.tif"
33217,0.38821975308642,0,0,0,"NBCD_MZ18_BAW_height.tif"
33218,0.526162025316456,0,52,6649.6,"NBCD_MZ10_BAW_height.tif"
33219,0.474592592592592,0,0,0,"NBCD_MZ10_BAW_height.tif"
33220,0.391223684210526,0,0,0,"NBCD_MZ10_BAW_height.tif"
33220,0.391223684210526,0,0,0,"NBCD_MZ18_BAW_height.tif"
33221,0.54151975308642,0,0,0,"NBCD_MZ18_BAW_height.tif"
33222,0.77433417721519,0,0,0,"NBCD_MZ18_BAW_height.tif"
33223,0.344671604938272,0,0,0,"NBCD_MZ09_BAW_height.tif"
33224,0.303328571428571,0,0,0,"NBCD_MZ18_BAW_height.tif"
33225,0.59776625,0,0,0,"NBCD_MZ18_BAW_height.tif"
33226,0.5188575,0,0,0,"NBCD_MZ18_BAW_height.tif"
33227,0.605762820512821,0,0,0,"NBCD_MZ18_BAW_height.tif"
33228,0.652131578947368,0,0,0,"NBCD_MZ17_BAW_height.tif"
33228,0.652131578947368,0,0,0,"NBCD_MZ18_BAW_height.tif"
33319,0.617436842105263,148,65.5714285714286,6704.61904761905,"NBCD_MZ10_BAW_height.tif"
34001,0.86777375,0,0,0,"NBCD_MZ50_BAW_height.tif"
34002,0.84356582278481,0,0,0,"NBCD_MZ49_BAW_height.tif"
34003,0.828826923076923,0,0,0,"NBCD_MZ49_BAW_height.tif"
34004,0.828469230769231,0,0,0,"NBCD_MZ49_BAW_height.tif"
34005,0.77075641025641,0,0,0,"NBCD_MZ49_BAW_height.tif"
34006,0.692229188948307,0,0,0,"NBCD_MZ49_BAW_height.tif"
34007,0.88358961038961,0,63.5,9786.3,"NBCD_MZ49_BAW_height.tif"
34008,0.866353333333333,0,0,0,"NBCD_MZ49_BAW_height.tif"
34009,0.878218666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34010,0.88418961038961,0,0,0,"NBCD_MZ49_BAW_height.tif"
34011,0.883677631578947,0,0,0,"NBCD_MZ49_BAW_height.tif"
34012,0.839815384615385,0,0,0,"NBCD_MZ49_BAW_height.tif"
34013,0.84435,0,0,0,"NBCD_MZ49_BAW_height.tif"
34014,0.766078205128205,0,0,0,"NBCD_MZ49_BAW_height.tif"
34015,0.832065789473684,0,0,0,"NBCD_MZ49_BAW_height.tif"
34016,0.8311675,0,0,0,"NBCD_MZ49_BAW_height.tif"
34017,0.834582716049383,0,0,0,"NBCD_MZ49_BAW_height.tif"
34018,0.794583544303797,0,0,0,"NBCD_MZ49_BAW_height.tif"
34019,0.896691025641026,0,0,0,"NBCD_MZ49_BAW_height.tif"
34020,0.871634615384615,0,0,0,"NBCD_MZ49_BAW_height.tif"
34021,0.895778947368421,0,0,0,"NBCD_MZ49_BAW_height.tif"
34022,0.895354666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34023,0.888428947368421,0,0,0,"NBCD_MZ49_BAW_height.tif"
34024,0.888253164556962,0,0,0,"NBCD_MZ49_BAW_height.tif"
34025,0.885037662337662,0,26.5,4213.5,"NBCD_MZ49_BAW_height.tif"
34026,0.886372,0,0,0,"NBCD_MZ49_BAW_height.tif"
34027,0.881469230769231,0,0,0,"NBCD_MZ49_BAW_height.tif"
34028,0.880282894736842,0,29.6666666666667,5280.66666666667,"NBCD_MZ49_BAW_height.tif"
34029,0.856926666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34030,0.845494666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34031,0.838520512820513,0,0,0,"NBCD_MZ49_BAW_height.tif"
34032,0.83573125,0,0,0,"NBCD_MZ49_BAW_height.tif"
34033,0.827246052631579,0,0,0,"NBCD_MZ49_BAW_height.tif"
34034,0.826946153846154,0,0,0,"NBCD_MZ49_BAW_height.tif"
34035,0.863388157894737,0,0,0,"NBCD_MZ49_BAW_height.tif"
34036,0.901739189189189,0,0,0,"NBCD_MZ49_BAW_height.tif"
34037,0.896425,0,0,0,"NBCD_MZ49_BAW_height.tif"
34038,0.900437662337662,168,85.25,9694.25,"NBCD_MZ49_BAW_height.tif"
34039,0.873105194805195,0,0,0,"NBCD_MZ44_BAW_height.tif"
34039,0.873105194805195,0,0,0,"NBCD_MZ49_BAW_height.tif"
34040,0.87527397260274,0,0,0,"NBCD_MZ49_BAW_height.tif"
34041,0.876668831168831,0,24.8571428571429,4325.14285714286,"NBCD_MZ49_BAW_height.tif"
34042,0.873794666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34043,0.875703947368421,0,0,0,"NBCD_MZ49_BAW_height.tif"
34044,0.836996103896104,0,0,0,"NBCD_MZ49_BAW_height.tif"
34045,0.862642307692308,0,0,0,"NBCD_MZ49_BAW_height.tif"
34046,0.859852702702703,0,0,0,"NBCD_MZ49_BAW_height.tif"
34047,0.862691025641026,0,0,0,"NBCD_MZ49_BAW_height.tif"
34048,0.855091891891892,0,0,0,"NBCD_MZ49_BAW_height.tif"
34049,0.813646052631579,0,0,0,"NBCD_MZ49_BAW_height.tif"
34050,0.809154666666666,0,0,0,"NBCD_MZ49_BAW_height.tif"
34051,0.823980263157895,0,0,0,"NBCD_MZ49_BAW_height.tif"
34052,0.822163888888889,190,154.333333333333,5915.06666666667,"NBCD_MZ49_BAW_height.tif"
34053,0.797429333333333,0,0,0,"NBCD_MZ49_BAW_height.tif"
34054,0.803761111111111,0,0,0,"NBCD_MZ49_BAW_height.tif"
34055,0.802638666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34056,0.813072368421053,0,0,0,"NBCD_MZ49_BAW_height.tif"
34057,0.809258904109589,0,0,0,"NBCD_MZ49_BAW_height.tif"
34058,0.825497222222222,0,0,0,"NBCD_MZ49_BAW_height.tif"
34059,0.780305479452055,0,0,0,"NBCD_MZ49_BAW_height.tif"
34060,0.815686486486487,0,0,0,"NBCD_MZ49_BAW_height.tif"
34061,0.795128767123288,0,0,0,"NBCD_MZ49_BAW_height.tif"
34062,0.829704166666667,172,117.666666666667,8349.86666666667,"NBCD_MZ49_BAW_height.tif"
34063,0.793864383561644,0,72.8,9937.7,"NBCD_MZ47_BAW_height.tif"
34063,0.793864383561644,0,63,7443,"NBCD_MZ49_BAW_height.tif"
34064,0.831147297297297,0,0,0,"NBCD_MZ49_BAW_height.tif"
34065,0.862097530864198,0,0,0,"NBCD_MZ49_BAW_height.tif"
34066,0.833382926829268,0,0,0,"NBCD_MZ49_BAW_height.tif"
34067,0.866222368421053,0,0,0,"NBCD_MZ49_BAW_height.tif"
34068,0.852141025641026,0,0,0,"NBCD_MZ49_BAW_height.tif"
34069,0.840782278481013,0,0,0,"NBCD_MZ49_BAW_height.tif"
34070,0.873248051948052,0,0,0,"NBCD_MZ49_BAW_height.tif"
34071,0.898690909090909,0,0,0,"NBCD_MZ49_BAW_height.tif"
34072,0.889391891891892,0,29.1666666666667,5104.16666666667,"NBCD_MZ49_BAW_height.tif"
34073,0.855441025641026,0,0,0,"NBCD_MZ49_BAW_height.tif"
34074,0.880892307692308,0,0,0,"NBCD_MZ49_BAW_height.tif"
34075,0.884593506493507,0,0,0,"NBCD_MZ49_BAW_height.tif"
34076,0.841988,0,0,0,"NBCD_MZ49_BAW_height.tif"
34077,0.839616883116883,198,101.5,12392.7,"NBCD_MZ47_BAW_height.tif"
34077,0.839616883116883,170,88.5,9497.5,"NBCD_MZ49_BAW_height.tif"
34078,0.809566216216216,0,0,0,"NBCD_MZ49_BAW_height.tif"
34079,0.810054794520548,0,0,0,"NBCD_MZ49_BAW_height.tif"
34080,0.775818181818182,0,0,0,"NBCD_MZ49_BAW_height.tif"
34081,0.833451351351352,0,0,0,"NBCD_MZ47_BAW_height.tif"
34081,0.833451351351352,0,0,0,"NBCD_MZ49_BAW_height.tif"
34104,0.827212987012987,0,0,0,"NBCD_MZ49_BAW_height.tif"
34135,0.863086486486486,0,0,0,"NBCD_MZ49_BAW_height.tif"
34301,0.869527272727273,0,0,0,"NBCD_MZ50_BAW_height.tif"
34302,0.845478048780488,0,0,0,"NBCD_MZ50_BAW_height.tif"
34303,0.82134375,0,0,0,"NBCD_MZ49_BAW_height.tif"
34304,0.887641333333333,0,0,0,"NBCD_MZ49_BAW_height.tif"
34305,0.868413157894737,0,0,0,"NBCD_MZ49_BAW_height.tif"
34306,0.818044155844156,0,0,0,"NBCD_MZ49_BAW_height.tif"
34307,0.877890789473684,0,0,0,"NBCD_MZ49_BAW_height.tif"
34308,0.868174666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34309,0.856171052631579,0,0,0,"NBCD_MZ49_BAW_height.tif"
34310,0.842680263157895,0,0,0,"NBCD_MZ49_BAW_height.tif"
34311,0.863373076923077,0,0,0,"NBCD_MZ49_BAW_height.tif"
34312,0.9006,0,0,0,"NBCD_MZ49_BAW_height.tif"
34313,0.863083333333333,0,0,0,"NBCD_MZ49_BAW_height.tif"
34314,0.850746753246753,0,0,0,"NBCD_MZ49_BAW_height.tif"
34315,0.854190540540541,0,0,0,"NBCD_MZ49_BAW_height.tif"
34316,0.833136486486486,0,0,0,"NBCD_MZ49_BAW_height.tif"
34317,0.805014473684211,0,0,0,"NBCD_MZ49_BAW_height.tif"
34318,0.799846666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
34319,0.79484,0,58.3333333333333,8176.66666666667,"NBCD_MZ49_BAW_height.tif"
35001,0.719903333333333,0,0,0,"NBCD_MZ49_BAW_height.tif"
35002,0.836890789473684,0,0,0,"NBCD_MZ49_BAW_height.tif"
35003,0.841477922077922,0,0,0,"NBCD_MZ51_BAW_height.tif"
35004,0.847197402597402,0,0,0,"NBCD_MZ49_BAW_height.tif"
35004,0.847197402597402,0,0,0,"NBCD_MZ52_BAW_height.tif"
35005,0.833574358974359,0,0,0,"NBCD_MZ52_BAW_height.tif"
35006,0.81933375,0,0,0,"NBCD_MZ51_BAW_height.tif"
35007,0.7808525,0,0,0,"NBCD_MZ52_BAW_height.tif"
35008,0.813644303797468,0,0,0,"NBCD_MZ52_BAW_height.tif"
35009,0.79605,177,85.6666666666667,8852.26666666667,"NBCD_MZ51_BAW_height.tif"
35010,0.829978666666667,0,0,0,"NBCD_MZ49_BAW_height.tif"
