"xllcorner","yllcorner","cellsize","nrows","ncols","band","units","scale","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","value"
"-7147293.66","3952984.10","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.55,-79,"100","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h11v05","2015153110207",1,6046
"-7147293.66","3952984.10","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.55,-79,"100","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h11v05","2015153105903",1,5136
"-7117409.99","3991902.37","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.9,-79.01667,"101","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h11v05","2015158153840",1,6055
"-7117409.99","3991902.37","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.9,-79.01667,"101","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h11v05","2015158154819",1,5356
"-7117409.99","3991902.37","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.9,-79.01667,"101","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h11v05","2015159133830",1,4146
"-7117409.99","3991902.37","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.9,-79.01667,"101","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h11v05","2015161132526",1,4432
"-7117409.99","3991902.37","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.9,-79.01667,"101","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h11v05","2015153110207",1,4947
"-7117409.99","3991902.37","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.9,-79.01667,"101","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h11v05","2015153105903",1,6122
"-7217717.18","4390351.27","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.48333,-84.1,"102","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h11v05","2015158153840",1,5546
"-7217717.18","4390351.27","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.48333,-84.1,"102","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h11v05","2015158154819",1,5272
"-7217717.18","4390351.27","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.48333,-84.1,"102","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h11v05","2015159133830",1,6572
"-7217717.18","4390351.27","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.48333,-84.1,"102","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h11v05","2015161132526",1,6345
"-7217717.18","4390351.27","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.48333,-84.1,"102","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h11v05","2015153110207",1,6161
"-7217717.18","4390351.27","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.48333,-84.1,"102","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h11v05","2015153105903",1,6295
"-6979806.00","4610888.19","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.46667,-83.76667,"103","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h11v04","2015158153829",1,3367
"-6979806.00","4610888.19","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.46667,-83.76667,"103","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h11v04","2015158154503",1,4896
"-6979806.00","4610888.19","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.46667,-83.76667,"103","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h11v04","2015159143053",1,4688
"-6979806.00","4610888.19","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.46667,-83.76667,"103","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h11v04","2015161131743",1,4742
"-6979806.00","4610888.19","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.46667,-83.76667,"103","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h11v04","2015153110234",1,5106
"-6979806.00","4610888.19","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.46667,-83.76667,"103","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h11v04","2015153105917",1,4462
"-6389777.35","4529345.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.73333,-75.83333,"104","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h12v04","2015158153812",1,4225
"-6389777.35","4529345.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.73333,-75.83333,"104","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h12v04","2015158154554",1,4507
"-6389777.35","4529345.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.73333,-75.83333,"104","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h12v04","2015159133855",1,3391
"-6389777.35","4529345.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.73333,-75.83333,"104","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h12v04","2015161132706",1,3766
"-6389777.35","4529345.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.73333,-75.83333,"104","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h12v04","2015153110226",1,4937
"-6389777.35","4529345.08","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.73333,-75.83333,"104","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h12v04","2015153105903",1,4564
"-7473234.04","3693529.01","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.21667,-80.33333,"105","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h11v05","2015158153840",1,7125
"-7473234.04","3693529.01","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.21667,-80.33333,"105","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h11v05","2015158154819",1,7197
"-7473234.04","3693529.01","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.21667,-80.33333,"105","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h11v05","2015159133830",1,6732
"-7473234.04","3693529.01","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.21667,-80.33333,"105","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h11v05","2015161132526",1,5305
"-7473234.04","3693529.01","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.21667,-80.33333,"105","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h11v05","2015153110207",1,5730
"-7473234.04","3693529.01","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.21667,-80.33333,"105","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h11v05","2015153105903",1,2021
"-6764597.28","4321781.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.86667,-78.13333,"106","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h11v05","2015158153840",1,5809
"-6764597.28","4321781.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.86667,-78.13333,"106","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h11v05","2015158154819",1,6584
"-6764597.28","4321781.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.86667,-78.13333,"106","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h11v05","2015159133830",1,6677
"-6764597.28","4321781.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.86667,-78.13333,"106","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h11v05","2015161132526",1,5794
"-6764597.28","4321781.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.86667,-78.13333,"106","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h11v05","2015153110207",1,6470
"-6764597.28","4321781.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.86667,-78.13333,"106","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h11v05","2015153105903",1,5439
"-6876950.73","4273596.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.43333,-78.95,"107","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h11v05","2015158153840",1,3798
"-6876950.73","4273596.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.43333,-78.95,"107","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h11v05","2015158154819",1,3947
"-6876950.73","4273596.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.43333,-78.95,"107","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h11v05","2015159133830",1,4000
"-6876950.73","4273596.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.43333,-78.95,"107","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h11v05","2015161132526",1,4063
"-6876950.73","4273596.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.43333,-78.95,"107","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h11v05","2015153110207",1,4850
"-6876950.73","4273596.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.43333,-78.95,"107","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h11v05","2015153105903",1,7319
"-6074493.05","4636833.67","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.7,-73.16667,"108","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h12v04","2015158153812",1,4169
"-6074493.05","4636833.67","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.7,-73.16667,"108","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h12v04","2015158154554",1,6606
"-6074493.05","4636833.67","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.7,-73.16667,"108","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h12v04","2015159133855",1,7146
"-6074493.05","4636833.67","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.7,-73.16667,"108","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h12v04","2015161132706",1,6214
"-6074493.05","4636833.67","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.7,-73.16667,"108","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h12v04","2015153110226",1,7398
"-6074493.05","4636833.67","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.7,-73.16667,"108","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h12v04","2015153105903",1,5082
"-6075882.97","4638686.96","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.71667,-73.2,"109","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h12v04","2015158153812",1,3050
"-6075882.97","4638686.96","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.71667,-73.2,"109","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h12v04","2015158154554",1,5429
"-6075882.97","4638686.96","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.71667,-73.2,"109","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h12v04","2015159133855",1,5971
"-6075882.97","4638686.96","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.71667,-73.2,"109","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h12v04","2015161132706",1,4747
"-6075882.97","4638686.96","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.71667,-73.2,"109","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h12v04","2015153110226",1,6086
"-6075882.97","4638686.96","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.71667,-73.2,"109","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h12v04","2015153105903",1,5842
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.45,-72.31667,"110","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h12v04","2015158153812",1,4734
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.45,-72.31667,"110","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h12v04","2015158154554",1,6976
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.45,-72.31667,"110","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h12v04","2015159133855",1,6890
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.45,-72.31667,"110","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h12v04","2015161132706",1,7305
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.45,-72.31667,"110","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h12v04","2015153110226",1,7210
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",41.45,-72.31667,"110","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h12v04","2015153105903",1,5710
"-6631626.52","4349579.82","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.11667,-76.86667,"111","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h12v05","2015158153742",1,5897
"-6631626.52","4349579.82","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.11667,-76.86667,"111","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h12v05","2015158154438",1,6293
"-6631626.52","4349579.82","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.11667,-76.86667,"111","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h12v05","2015159142340",1,6760
"-6631626.52","4349579.82","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.11667,-76.86667,"111","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h12v05","2015161132500",1,6037
"-6631626.52","4349579.82","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.11667,-76.86667,"111","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h12v05","2015153110123",1,6056
"-6631626.52","4349579.82","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.11667,-76.86667,"111","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h12v05","2015153105823",1,3987
"-9143013.21","5352188.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.13333,-123.2,"112","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h09v04","2015158153745",1,5205
"-9143013.21","5352188.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.13333,-123.2,"112","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h09v04","2015158160138",1,4929
"-9143013.21","5352188.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.13333,-123.2,"112","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h09v04","2015159143331",1,4733
"-9143013.21","5352188.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.13333,-123.2,"112","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h09v04","2015161132916",1,4267
"-9143013.21","5352188.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.13333,-123.2,"112","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h09v04","2015153110131",1,3755
"-9143013.21","5352188.46","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.13333,-123.2,"112","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h09v04","2015153110208",1,3371
"-7905968.17","6499350.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",58.45,-135.88333,"113","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h10v03","2015158153737",1,2997
"-7905968.17","6499350.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",58.45,-135.88333,"113","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h10v03","2015158154554",1,2936
"-7905968.17","6499350.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",58.45,-135.88333,"113","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h10v03","2015159143600",1,3213
"-7905968.17","6499350.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",58.45,-135.88333,"113","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h10v03","2015161132905",1,2910
"-7905968.17","6499350.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",58.45,-135.88333,"113","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h10v03","2015153110133",1,3493
"-7905968.17","6499350.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",58.45,-135.88333,"113","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h10v03","2015153105854",1,3050
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"114","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h08v05","2015158153756",1,2561
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"114","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h08v05","2015158155352",1,3092
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"114","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h08v05","2015159133919",1,3451
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"114","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h08v05","2015161132706",1,3355
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"114","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h08v05","2015153110501",1,3125
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"114","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h08v05","2015153105932",1,2687
"-8922939.64","4484867.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.33333,-105.26667,"115","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h09v04","2015158153745",1,2527
"-8922939.64","4484867.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.33333,-105.26667,"115","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h09v04","2015158160138",1,2743
"-8922939.64","4484867.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.33333,-105.26667,"115","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h09v04","2015159143331",1,3258
"-8922939.64","4484867.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.33333,-105.26667,"115","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h09v04","2015161132916",1,2910
"-8922939.64","4484867.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.33333,-105.26667,"115","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h09v04","2015153110131",1,2323
"-8922939.64","4484867.06","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",40.33333,-105.26667,"115","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h09v04","2015153110208",1,3005
"-5484927.64","5040842.32","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",45.33333,-70.16667,"116","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h13v04","2015158153652",1,3867
"-5484927.64","5040842.32","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",45.33333,-70.16667,"116","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h13v04","2015158154416",1,4884
"-5484927.64","5040842.32","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",45.33333,-70.16667,"116","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h13v04","2015159133825",1,5143
"-5484927.64","5040842.32","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",45.33333,-70.16667,"116","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h13v04","2015161132858",1,5853
"-5484927.64","5040842.32","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",45.33333,-70.16667,"116","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h13v04","2015153110145",1,6588
"-5484927.64","5040842.32","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",45.33333,-70.16667,"116","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h13v04","2015153105851",1,4323
"-5405237.79","4998217.59","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",44.95,-68.68333,"117","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h13v04","2015158153652",1,3707
"-5405237.79","4998217.59","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",44.95,-68.68333,"117","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h13v04","2015158154416",1,5094
"-5405237.79","4998217.59","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",44.95,-68.68333,"117","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h13v04","2015159133825",1,5576
"-5405237.79","4998217.59","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",44.95,-68.68333,"117","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h13v04","2015161132858",1,6404
"-5405237.79","4998217.59","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",44.95,-68.68333,"117","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h13v04","2015153110145",1,4619
"-5405237.79","4998217.59","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",44.95,-68.68333,"117","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h13v04","2015153105851",1,3763
"-9496520.71","4314368.02","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.8,-109.58333,"118","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h09v05","2015158153717",1,1176
"-9496520.71","4314368.02","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.8,-109.58333,"118","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h09v05","2015158154835",1,1126
"-9496520.71","4314368.02","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.8,-109.58333,"118","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h09v05","2015159133844",1,1232
"-9496520.71","4314368.02","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.8,-109.58333,"118","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h09v05","2015161125811",1,1116
"-9496520.71","4314368.02","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.8,-109.58333,"118","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h09v05","2015153110143",1,1095
"-9496520.71","4314368.02","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",38.8,-109.58333,"118","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003209","2003-07-28","h09v05","2015153105934",1,1049
"-10559823.43","4125336.43","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.1,-119.06667,"119","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003129","2003-05-09","h08v05","2015158153756",1,1243
"-10559823.43","4125336.43","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.1,-119.06667,"119","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003145","2003-05-25","h08v05","2015158155352",1,579
"-10559823.43","4125336.43","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.1,-119.06667,"119","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003161","2003-06-10","h08v05","2015159133919",1,1755
"-10559823.43","4125336.43","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.1,-119.06667,"119","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003177","2003-06-26","h08v05","2015161132706",1,1503
"-10559823.43","4125336.43","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.1,-119.06667,"119","MOD13Q1","2003-05-01","2003-07-31",TRUE,"A2003193","2003-07-12","h08v05","2015153110501",1,2073
