"iteration","ndvi.mean","FGObs","Sobs","FGNull"
33,0.424470166666667,15,68,13
34,0.424470166666667,15,68,14
35,0.424470166666667,15,68,13
36,0.424470166666667,15,68,14
37,0.424470166666667,15,68,11
38,0.424470166666667,15,68,13
39,0.424470166666667,15,68,16
40,0.424470166666667,15,68,13
41,0.424470166666667,15,68,15
42,0.424470166666667,15,68,14
43,0.424470166666667,15,68,16
44,0.424470166666667,15,68,15
45,0.424470166666667,15,68,16
46,0.424470166666667,15,68,12
47,0.424470166666667,15,68,16
48,0.424470166666667,15,68,14
49,0.424470166666667,15,68,16
50,0.424470166666667,15,68,13
51,0.424470166666667,15,68,15
52,0.424470166666667,15,68,14
53,0.424470166666667,15,68,15
54,0.424470166666667,15,68,15
55,0.424470166666667,15,68,14
56,0.424470166666667,15,68,15
57,0.424470166666667,15,68,18
58,0.424470166666667,15,68,15
59,0.424470166666667,15,68,14
60,0.424470166666667,15,68,16
61,0.424470166666667,15,68,14
62,0.424470166666667,15,68,13
63,0.424470166666667,15,68,15
64,0.424470166666667,15,68,13
65,0.424470166666667,15,68,13
66,0.424470166666667,15,68,14
67,0.424470166666667,15,68,14
68,0.424470166666667,15,68,14
69,0.424470166666667,15,68,14
70,0.424470166666667,15,68,13
71,0.424470166666667,15,68,15
72,0.424470166666667,15,68,17
73,0.424470166666667,15,68,14
74,0.424470166666667,15,68,16
75,0.424470166666667,15,68,14
76,0.424470166666667,15,68,14
77,0.424470166666667,15,68,15
78,0.424470166666667,15,68,13
79,0.424470166666667,15,68,18
80,0.424470166666667,15,68,14
81,0.424470166666667,15,68,15
82,0.424470166666667,15,68,12
83,0.424470166666667,15,68,16
84,0.424470166666667,15,68,16
85,0.424470166666667,15,68,15
86,0.424470166666667,15,68,15
87,0.424470166666667,15,68,15
88,0.424470166666667,15,68,16
89,0.424470166666667,15,68,16
90,0.424470166666667,15,68,14
91,0.424470166666667,15,68,14
92,0.424470166666667,15,68,14
93,0.424470166666667,15,68,17
94,0.424470166666667,15,68,16
95,0.424470166666667,15,68,16
96,0.424470166666667,15,68,16
97,0.424470166666667,15,68,18
98,0.424470166666667,15,68,15
99,0.424470166666667,15,68,17
100,0.424470166666667,15,68,15
1,0.531073153333333,15,79,13
2,0.531073153333333,15,79,12
3,0.531073153333333,15,79,11
4,0.531073153333333,15,79,19
5,0.531073153333333,15,79,15
6,0.531073153333333,15,79,13
7,0.531073153333333,15,79,14
8,0.531073153333333,15,79,17
9,0.531073153333333,15,79,15
10,0.531073153333333,15,79,15
11,0.531073153333333,15,79,15
12,0.531073153333333,15,79,19
13,0.531073153333333,15,79,17
14,0.531073153333333,15,79,17
15,0.531073153333333,15,79,12
16,0.531073153333333,15,79,18
17,0.531073153333333,15,79,14
18,0.531073153333333,15,79,15
19,0.531073153333333,15,79,18
20,0.531073153333333,15,79,17
21,0.531073153333333,15,79,15
22,0.531073153333333,15,79,17
23,0.531073153333333,15,79,17
24,0.531073153333333,15,79,16
25,0.531073153333333,15,79,14
26,0.531073153333333,15,79,16
27,0.531073153333333,15,79,13
28,0.531073153333333,15,79,15
29,0.531073153333333,15,79,16
30,0.531073153333333,15,79,15
31,0.531073153333333,15,79,17
32,0.531073153333333,15,79,15
33,0.531073153333333,15,79,16
34,0.531073153333333,15,79,16
35,0.531073153333333,15,79,15
36,0.531073153333333,15,79,18
37,0.531073153333333,15,79,16
38,0.531073153333333,15,79,14
39,0.531073153333333,15,79,17
40,0.531073153333333,15,79,16
41,0.531073153333333,15,79,16
42,0.531073153333333,15,79,14
43,0.531073153333333,15,79,15
44,0.531073153333333,15,79,16
45,0.531073153333333,15,79,15
46,0.531073153333333,15,79,15
47,0.531073153333333,15,79,15
48,0.531073153333333,15,79,18
49,0.531073153333333,15,79,16
50,0.531073153333333,15,79,15
51,0.531073153333333,15,79,15
52,0.531073153333333,15,79,16
53,0.531073153333333,15,79,18
54,0.531073153333333,15,79,14
55,0.531073153333333,15,79,17
56,0.531073153333333,15,79,14
57,0.531073153333333,15,79,17
58,0.531073153333333,15,79,14
59,0.531073153333333,15,79,16
60,0.531073153333333,15,79,14
61,0.531073153333333,15,79,16
62,0.531073153333333,15,79,17
63,0.531073153333333,15,79,16
64,0.531073153333333,15,79,15
65,0.531073153333333,15,79,13
66,0.531073153333333,15,79,15
67,0.531073153333333,15,79,17
68,0.531073153333333,15,79,17
69,0.531073153333333,15,79,15
70,0.531073153333333,15,79,15
71,0.531073153333333,15,79,19
72,0.531073153333333,15,79,15
73,0.531073153333333,15,79,16
74,0.531073153333333,15,79,12
75,0.531073153333333,15,79,17
76,0.531073153333333,15,79,14
77,0.531073153333333,15,79,17
78,0.531073153333333,15,79,17
79,0.531073153333333,15,79,13
80,0.531073153333333,15,79,14
81,0.531073153333333,15,79,16
82,0.531073153333333,15,79,18
83,0.531073153333333,15,79,14
84,0.531073153333333,15,79,12
85,0.531073153333333,15,79,16
86,0.531073153333333,15,79,14
87,0.531073153333333,15,79,18
88,0.531073153333333,15,79,16
89,0.531073153333333,15,79,17
90,0.531073153333333,15,79,13
91,0.531073153333333,15,79,16
92,0.531073153333333,15,79,14
93,0.531073153333333,15,79,17
94,0.531073153333333,15,79,17
95,0.531073153333333,15,79,15
96,0.531073153333333,15,79,14
97,0.531073153333333,15,79,16
98,0.531073153333333,15,79,16
99,0.531073153333333,15,79,16
100,0.531073153333333,15,79,15
1,0.7723767,14,57,13
2,0.7723767,14,57,14
3,0.7723767,14,57,15
4,0.7723767,14,57,14
5,0.7723767,14,57,13
6,0.7723767,14,57,14
7,0.7723767,14,57,15
8,0.7723767,14,57,14
9,0.7723767,14,57,16
10,0.7723767,14,57,12
11,0.7723767,14,57,14
12,0.7723767,14,57,13
13,0.7723767,14,57,13
14,0.7723767,14,57,15
15,0.7723767,14,57,17
16,0.7723767,14,57,14
17,0.7723767,14,57,14
18,0.7723767,14,57,16
19,0.7723767,14,57,14
20,0.7723767,14,57,15
21,0.7723767,14,57,12
22,0.7723767,14,57,17
23,0.7723767,14,57,14
24,0.7723767,14,57,15
25,0.7723767,14,57,13
26,0.7723767,14,57,13
27,0.7723767,14,57,13
28,0.7723767,14,57,15
29,0.7723767,14,57,17
30,0.7723767,14,57,15
31,0.7723767,14,57,14
32,0.7723767,14,57,13
33,0.7723767,14,57,11
34,0.7723767,14,57,14
35,0.7723767,14,57,15
36,0.7723767,14,57,13
37,0.7723767,14,57,13
38,0.7723767,14,57,14
39,0.7723767,14,57,13
40,0.7723767,14,57,13
41,0.7723767,14,57,13
42,0.7723767,14,57,15
43,0.7723767,14,57,12
44,0.7723767,14,57,14
45,0.7723767,14,57,14
46,0.7723767,14,57,12
47,0.7723767,14,57,14
48,0.7723767,14,57,13
49,0.7723767,14,57,15
50,0.7723767,14,57,14
51,0.7723767,14,57,15
52,0.7723767,14,57,14
53,0.7723767,14,57,13
54,0.7723767,14,57,16
55,0.7723767,14,57,13
56,0.7723767,14,57,16
57,0.7723767,14,57,14
58,0.7723767,14,57,13
59,0.7723767,14,57,11
60,0.7723767,14,57,15
61,0.7723767,14,57,13
62,0.7723767,14,57,16
63,0.7723767,14,57,14
64,0.7723767,14,57,15
65,0.7723767,14,57,14
66,0.7723767,14,57,15
67,0.7723767,14,57,14
68,0.7723767,14,57,14
69,0.7723767,14,57,15
70,0.7723767,14,57,16
71,0.7723767,14,57,16
72,0.7723767,14,57,13
73,0.7723767,14,57,13
74,0.7723767,14,57,16
75,0.7723767,14,57,15
76,0.7723767,14,57,15
77,0.7723767,14,57,15
78,0.7723767,14,57,12
79,0.7723767,14,57,13
80,0.7723767,14,57,17
81,0.7723767,14,57,15
82,0.7723767,14,57,11
83,0.7723767,14,57,15
84,0.7723767,14,57,14
85,0.7723767,14,57,14
86,0.7723767,14,57,16
87,0.7723767,14,57,16
88,0.7723767,14,57,14
89,0.7723767,14,57,16
90,0.7723767,14,57,14
91,0.7723767,14,57,15
92,0.7723767,14,57,14
93,0.7723767,14,57,14
94,0.7723767,14,57,12
95,0.7723767,14,57,13
96,0.7723767,14,57,17
97,0.7723767,14,57,11
98,0.7723767,14,57,15
99,0.7723767,14,57,15
100,0.7723767,14,57,16
1,0.739184813333333,17,87,14
2,0.739184813333333,17,87,18
3,0.739184813333333,17,87,15
4,0.739184813333333,17,87,15
5,0.739184813333333,17,87,15
6,0.739184813333333,17,87,17
7,0.739184813333333,17,87,15
8,0.739184813333333,17,87,14
9,0.739184813333333,17,87,16
10,0.739184813333333,17,87,16
11,0.739184813333333,17,87,15
12,0.739184813333333,17,87,16
13,0.739184813333333,17,87,18
14,0.739184813333333,17,87,16
15,0.739184813333333,17,87,17
16,0.739184813333333,17,87,16
17,0.739184813333333,17,87,14
18,0.739184813333333,17,87,19
19,0.739184813333333,17,87,16
20,0.739184813333333,17,87,16
21,0.739184813333333,17,87,17
22,0.739184813333333,17,87,17
23,0.739184813333333,17,87,18
24,0.739184813333333,17,87,16
25,0.739184813333333,17,87,15
26,0.739184813333333,17,87,16
27,0.739184813333333,17,87,17
28,0.739184813333333,17,87,17
29,0.739184813333333,17,87,16
30,0.739184813333333,17,87,17
31,0.739184813333333,17,87,14
32,0.739184813333333,17,87,17
33,0.739184813333333,17,87,16
34,0.739184813333333,17,87,17
35,0.739184813333333,17,87,13
36,0.739184813333333,17,87,13
37,0.739184813333333,17,87,18
38,0.739184813333333,17,87,18
39,0.739184813333333,17,87,17
40,0.739184813333333,17,87,18
41,0.739184813333333,17,87,14
42,0.739184813333333,17,87,16
43,0.739184813333333,17,87,15
44,0.739184813333333,17,87,17
45,0.739184813333333,17,87,14
46,0.739184813333333,17,87,14
47,0.739184813333333,17,87,18
48,0.739184813333333,17,87,16
49,0.739184813333333,17,87,14
50,0.739184813333333,17,87,16
51,0.739184813333333,17,87,16
52,0.739184813333333,17,87,16
53,0.739184813333333,17,87,17
54,0.739184813333333,17,87,16
55,0.739184813333333,17,87,14
56,0.739184813333333,17,87,15
57,0.739184813333333,17,87,15
58,0.739184813333333,17,87,14
59,0.739184813333333,17,87,16
60,0.739184813333333,17,87,16
61,0.739184813333333,17,87,13
62,0.739184813333333,17,87,16
63,0.739184813333333,17,87,18
64,0.739184813333333,17,87,17
65,0.739184813333333,17,87,16
66,0.739184813333333,17,87,16
67,0.739184813333333,17,87,16
68,0.739184813333333,17,87,17
69,0.739184813333333,17,87,15
70,0.739184813333333,17,87,16
71,0.739184813333333,17,87,12
72,0.739184813333333,17,87,17
73,0.739184813333333,17,87,17
74,0.739184813333333,17,87,18
75,0.739184813333333,17,87,18
76,0.739184813333333,17,87,15
77,0.739184813333333,17,87,16
78,0.739184813333333,17,87,16
79,0.739184813333333,17,87,16
80,0.739184813333333,17,87,16
81,0.739184813333333,17,87,16
82,0.739184813333333,17,87,15
83,0.739184813333333,17,87,15
84,0.739184813333333,17,87,16
85,0.739184813333333,17,87,16
86,0.739184813333333,17,87,16
87,0.739184813333333,17,87,17
88,0.739184813333333,17,87,16
89,0.739184813333333,17,87,15
90,0.739184813333333,17,87,15
91,0.739184813333333,17,87,15
92,0.739184813333333,17,87,14
93,0.739184813333333,17,87,15
94,0.739184813333333,17,87,16
95,0.739184813333333,17,87,19
96,0.739184813333333,17,87,17
97,0.739184813333333,17,87,16
98,0.739184813333333,17,87,17
99,0.739184813333333,17,87,16
100,0.739184813333333,17,87,14
1,0.72923308,14,51,15
2,0.72923308,14,51,13
3,0.72923308,14,51,15
4,0.72923308,14,51,13
5,0.72923308,14,51,12
6,0.72923308,14,51,14
7,0.72923308,14,51,14
8,0.72923308,14,51,13
9,0.72923308,14,51,16
10,0.72923308,14,51,14
11,0.72923308,14,51,12
12,0.72923308,14,51,14
13,0.72923308,14,51,16
14,0.72923308,14,51,13
15,0.72923308,14,51,14
16,0.72923308,14,51,13
17,0.72923308,14,51,12
18,0.72923308,14,51,12
19,0.72923308,14,51,14
20,0.72923308,14,51,17
21,0.72923308,14,51,14
22,0.72923308,14,51,13
23,0.72923308,14,51,11
24,0.72923308,14,51,14
25,0.72923308,14,51,14
26,0.72923308,14,51,13
27,0.72923308,14,51,13
28,0.72923308,14,51,14
29,0.72923308,14,51,12
30,0.72923308,14,51,14
31,0.72923308,14,51,16
32,0.72923308,14,51,14
33,0.72923308,14,51,15
34,0.72923308,14,51,14
35,0.72923308,14,51,13
36,0.72923308,14,51,14
37,0.72923308,14,51,17
38,0.72923308,14,51,17
39,0.72923308,14,51,11
40,0.72923308,14,51,16
41,0.72923308,14,51,14
42,0.72923308,14,51,15
43,0.72923308,14,51,15
44,0.72923308,14,51,15
45,0.72923308,14,51,13
46,0.72923308,14,51,16
47,0.72923308,14,51,14
48,0.72923308,14,51,14
49,0.72923308,14,51,17
50,0.72923308,14,51,13
51,0.72923308,14,51,14
52,0.72923308,14,51,13
53,0.72923308,14,51,13
54,0.72923308,14,51,13
55,0.72923308,14,51,13
56,0.72923308,14,51,14
57,0.72923308,14,51,13
58,0.72923308,14,51,15
59,0.72923308,14,51,14
60,0.72923308,14,51,12
61,0.72923308,14,51,16
62,0.72923308,14,51,12
63,0.72923308,14,51,13
64,0.72923308,14,51,16
65,0.72923308,14,51,13
66,0.72923308,14,51,12
67,0.72923308,14,51,14
68,0.72923308,14,51,14
69,0.72923308,14,51,12
70,0.72923308,14,51,15
71,0.72923308,14,51,18
72,0.72923308,14,51,14
73,0.72923308,14,51,13
74,0.72923308,14,51,15
75,0.72923308,14,51,12
76,0.72923308,14,51,16
77,0.72923308,14,51,13
78,0.72923308,14,51,15
79,0.72923308,14,51,16
80,0.72923308,14,51,13
81,0.72923308,14,51,13
82,0.72923308,14,51,15
83,0.72923308,14,51,15
84,0.72923308,14,51,15
85,0.72923308,14,51,14
86,0.72923308,14,51,12
87,0.72923308,14,51,15
88,0.72923308,14,51,14
89,0.72923308,14,51,13
90,0.72923308,14,51,13
91,0.72923308,14,51,17
92,0.72923308,14,51,10
93,0.72923308,14,51,15
94,0.72923308,14,51,14
95,0.72923308,14,51,11
96,0.72923308,14,51,13
97,0.72923308,14,51,14
98,0.72923308,14,51,17
99,0.72923308,14,51,14
100,0.72923308,14,51,15
1,0.585436813333333,16,80,16
2,0.585436813333333,16,80,14
3,0.585436813333333,16,80,15
4,0.585436813333333,16,80,15
5,0.585436813333333,16,80,16
6,0.585436813333333,16,80,15
7,0.585436813333333,16,80,17
8,0.585436813333333,16,80,16
9,0.585436813333333,16,80,17
10,0.585436813333333,16,80,13
11,0.585436813333333,16,80,17
12,0.585436813333333,16,80,16
13,0.585436813333333,16,80,15
14,0.585436813333333,16,80,18
15,0.585436813333333,16,80,16
16,0.585436813333333,16,80,16
17,0.585436813333333,16,80,17
18,0.585436813333333,16,80,16
19,0.585436813333333,16,80,13
20,0.585436813333333,16,80,14
21,0.585436813333333,16,80,18
22,0.585436813333333,16,80,16
23,0.585436813333333,16,80,16
24,0.585436813333333,16,80,17
25,0.585436813333333,16,80,15
26,0.585436813333333,16,80,13
27,0.585436813333333,16,80,16
28,0.585436813333333,16,80,16
29,0.585436813333333,16,80,13
30,0.585436813333333,16,80,15
31,0.585436813333333,16,80,13
32,0.585436813333333,16,80,17
33,0.585436813333333,16,80,15
34,0.585436813333333,16,80,15
35,0.585436813333333,16,80,14
36,0.585436813333333,16,80,14
37,0.585436813333333,16,80,16
38,0.585436813333333,16,80,15
39,0.585436813333333,16,80,16
40,0.585436813333333,16,80,15
41,0.585436813333333,16,80,16
42,0.585436813333333,16,80,16
43,0.585436813333333,16,80,17
44,0.585436813333333,16,80,15
45,0.585436813333333,16,80,16
46,0.585436813333333,16,80,16
47,0.585436813333333,16,80,16
48,0.585436813333333,16,80,16
49,0.585436813333333,16,80,17
50,0.585436813333333,16,80,14
51,0.585436813333333,16,80,16
52,0.585436813333333,16,80,16
53,0.585436813333333,16,80,15
54,0.585436813333333,16,80,16
55,0.585436813333333,16,80,14
56,0.585436813333333,16,80,15
57,0.585436813333333,16,80,12
58,0.585436813333333,16,80,15
59,0.585436813333333,16,80,15
60,0.585436813333333,16,80,16
61,0.585436813333333,16,80,13
62,0.585436813333333,16,80,14
63,0.585436813333333,16,80,18
64,0.585436813333333,16,80,15
65,0.585436813333333,16,80,14
66,0.585436813333333,16,80,12
67,0.585436813333333,16,80,15
68,0.585436813333333,16,80,17
69,0.585436813333333,16,80,15
70,0.585436813333333,16,80,15
71,0.585436813333333,16,80,13
72,0.585436813333333,16,80,15
73,0.585436813333333,16,80,16
74,0.585436813333333,16,80,16
75,0.585436813333333,16,80,18
76,0.585436813333333,16,80,16
77,0.585436813333333,16,80,14
78,0.585436813333333,16,80,19
79,0.585436813333333,16,80,17
80,0.585436813333333,16,80,16
81,0.585436813333333,16,80,14
82,0.585436813333333,16,80,16
83,0.585436813333333,16,80,14
84,0.585436813333333,16,80,16
85,0.585436813333333,16,80,17
86,0.585436813333333,16,80,18
87,0.585436813333333,16,80,17
88,0.585436813333333,16,80,17
89,0.585436813333333,16,80,16
90,0.585436813333333,16,80,14
91,0.585436813333333,16,80,17
92,0.585436813333333,16,80,12
93,0.585436813333333,16,80,16
94,0.585436813333333,16,80,15
95,0.585436813333333,16,80,15
96,0.585436813333333,16,80,15
97,0.585436813333333,16,80,18
98,0.585436813333333,16,80,18
99,0.585436813333333,16,80,15
100,0.585436813333333,16,80,16
1,0.86475736,17,86,17
2,0.86475736,17,86,17
3,0.86475736,17,86,15
4,0.86475736,17,86,16
5,0.86475736,17,86,18
6,0.86475736,17,86,18
7,0.86475736,17,86,16
8,0.86475736,17,86,16
9,0.86475736,17,86,17
10,0.86475736,17,86,15
11,0.86475736,17,86,15
12,0.86475736,17,86,17
13,0.86475736,17,86,16
14,0.86475736,17,86,17
15,0.86475736,17,86,15
16,0.86475736,17,86,19
17,0.86475736,17,86,16
18,0.86475736,17,86,14
19,0.86475736,17,86,15
20,0.86475736,17,86,16
21,0.86475736,17,86,16
22,0.86475736,17,86,14
23,0.86475736,17,86,12
24,0.86475736,17,86,18
25,0.86475736,17,86,17
26,0.86475736,17,86,18
27,0.86475736,17,86,17
28,0.86475736,17,86,17
29,0.86475736,17,86,17
30,0.86475736,17,86,14
31,0.86475736,17,86,14
32,0.86475736,17,86,15
33,0.86475736,17,86,16
34,0.86475736,17,86,15
35,0.86475736,17,86,15
36,0.86475736,17,86,16
37,0.86475736,17,86,17
38,0.86475736,17,86,17
39,0.86475736,17,86,16
40,0.86475736,17,86,16
41,0.86475736,17,86,15
42,0.86475736,17,86,15
43,0.86475736,17,86,15
44,0.86475736,17,86,14
45,0.86475736,17,86,16
46,0.86475736,17,86,17
47,0.86475736,17,86,17
48,0.86475736,17,86,15
49,0.86475736,17,86,16
50,0.86475736,17,86,15
51,0.86475736,17,86,15
52,0.86475736,17,86,16
53,0.86475736,17,86,17
54,0.86475736,17,86,16
55,0.86475736,17,86,16
56,0.86475736,17,86,15
57,0.86475736,17,86,14
58,0.86475736,17,86,17
59,0.86475736,17,86,12
60,0.86475736,17,86,16
61,0.86475736,17,86,16
62,0.86475736,17,86,16
63,0.86475736,17,86,16
64,0.86475736,17,86,16
65,0.86475736,17,86,15
66,0.86475736,17,86,16
67,0.86475736,17,86,16
68,0.86475736,17,86,16
69,0.86475736,17,86,17
70,0.86475736,17,86,18
71,0.86475736,17,86,18
72,0.86475736,17,86,16
73,0.86475736,17,86,15
74,0.86475736,17,86,17
75,0.86475736,17,86,17
76,0.86475736,17,86,17
77,0.86475736,17,86,17
78,0.86475736,17,86,15
79,0.86475736,17,86,17
80,0.86475736,17,86,18
81,0.86475736,17,86,15
82,0.86475736,17,86,16
83,0.86475736,17,86,15
84,0.86475736,17,86,18
85,0.86475736,17,86,16
86,0.86475736,17,86,16
87,0.86475736,17,86,16
88,0.86475736,17,86,16
89,0.86475736,17,86,15
90,0.86475736,17,86,17
91,0.86475736,17,86,16
92,0.86475736,17,86,16
93,0.86475736,17,86,15
94,0.86475736,17,86,15
95,0.86475736,17,86,18
96,0.86475736,17,86,18
97,0.86475736,17,86,18
98,0.86475736,17,86,14
99,0.86475736,17,86,16
100,0.86475736,17,86,13
1,0.887702373333333,17,85,15
2,0.887702373333333,17,85,15
3,0.887702373333333,17,85,14
4,0.887702373333333,17,85,16
5,0.887702373333333,17,85,16
6,0.887702373333333,17,85,17
7,0.887702373333333,17,85,13
8,0.887702373333333,17,85,16
9,0.887702373333333,17,85,16
10,0.887702373333333,17,85,19
11,0.887702373333333,17,85,16
12,0.887702373333333,17,85,14
13,0.887702373333333,17,85,16
14,0.887702373333333,17,85,17
15,0.887702373333333,17,85,18
16,0.887702373333333,17,85,17
17,0.887702373333333,17,85,15
18,0.887702373333333,17,85,15
19,0.887702373333333,17,85,16
20,0.887702373333333,17,85,17
21,0.887702373333333,17,85,16
22,0.887702373333333,17,85,15
23,0.887702373333333,17,85,16
24,0.887702373333333,17,85,17
25,0.887702373333333,17,85,14
26,0.887702373333333,17,85,18
27,0.887702373333333,17,85,15
28,0.887702373333333,17,85,15
29,0.887702373333333,17,85,15
30,0.887702373333333,17,85,17
31,0.887702373333333,17,85,16
32,0.887702373333333,17,85,16
33,0.887702373333333,17,85,17
34,0.887702373333333,17,85,14
35,0.887702373333333,17,85,18
36,0.887702373333333,17,85,15
37,0.887702373333333,17,85,16
38,0.887702373333333,17,85,18
39,0.887702373333333,17,85,17
40,0.887702373333333,17,85,17
41,0.887702373333333,17,85,17
42,0.887702373333333,17,85,14
43,0.887702373333333,17,85,15
44,0.887702373333333,17,85,14
45,0.887702373333333,17,85,14
46,0.887702373333333,17,85,17
47,0.887702373333333,17,85,17
48,0.887702373333333,17,85,17
49,0.887702373333333,17,85,18
50,0.887702373333333,17,85,16
51,0.887702373333333,17,85,16
52,0.887702373333333,17,85,13
53,0.887702373333333,17,85,17
54,0.887702373333333,17,85,18
55,0.887702373333333,17,85,13
56,0.887702373333333,17,85,16
57,0.887702373333333,17,85,18
58,0.887702373333333,17,85,17
59,0.887702373333333,17,85,15
60,0.887702373333333,17,85,17
61,0.887702373333333,17,85,15
62,0.887702373333333,17,85,16
63,0.887702373333333,17,85,15
64,0.887702373333333,17,85,19
65,0.887702373333333,17,85,17
66,0.887702373333333,17,85,16
67,0.887702373333333,17,85,16
68,0.887702373333333,17,85,15
69,0.887702373333333,17,85,16
70,0.887702373333333,17,85,17
71,0.887702373333333,17,85,18
72,0.887702373333333,17,85,17
73,0.887702373333333,17,85,17
74,0.887702373333333,17,85,17
75,0.887702373333333,17,85,15
76,0.887702373333333,17,85,16
77,0.887702373333333,17,85,14
78,0.887702373333333,17,85,17
79,0.887702373333333,17,85,18
80,0.887702373333333,17,85,18
81,0.887702373333333,17,85,17
82,0.887702373333333,17,85,18
83,0.887702373333333,17,85,15
84,0.887702373333333,17,85,15
85,0.887702373333333,17,85,17
86,0.887702373333333,17,85,17
87,0.887702373333333,17,85,18
88,0.887702373333333,17,85,16
89,0.887702373333333,17,85,16
90,0.887702373333333,17,85,16
91,0.887702373333333,17,85,17
92,0.887702373333333,17,85,15
93,0.887702373333333,17,85,16
94,0.887702373333333,17,85,17
95,0.887702373333333,17,85,18
96,0.887702373333333,17,85,17
97,0.887702373333333,17,85,15
98,0.887702373333333,17,85,14
99,0.887702373333333,17,85,17
100,0.887702373333333,17,85,14
1,0.25223782211865,13,49,10
2,0.25223782211865,13,49,12
3,0.25223782211865,13,49,13
4,0.25223782211865,13,49,13
5,0.25223782211865,13,49,17
6,0.25223782211865,13,49,13
7,0.25223782211865,13,49,16
8,0.25223782211865,13,49,14
9,0.25223782211865,13,49,17
10,0.25223782211865,13,49,15
11,0.25223782211865,13,49,12
12,0.25223782211865,13,49,12
13,0.25223782211865,13,49,11
14,0.25223782211865,13,49,11
15,0.25223782211865,13,49,15
16,0.25223782211865,13,49,13
17,0.25223782211865,13,49,17
18,0.25223782211865,13,49,14
19,0.25223782211865,13,49,14
20,0.25223782211865,13,49,13
21,0.25223782211865,13,49,14
22,0.25223782211865,13,49,12
23,0.25223782211865,13,49,10
24,0.25223782211865,13,49,11
25,0.25223782211865,13,49,13
26,0.25223782211865,13,49,14
27,0.25223782211865,13,49,14
28,0.25223782211865,13,49,15
29,0.25223782211865,13,49,13
30,0.25223782211865,13,49,15
31,0.25223782211865,13,49,13
32,0.25223782211865,13,49,13
33,0.25223782211865,13,49,16
34,0.25223782211865,13,49,14
35,0.25223782211865,13,49,15
36,0.25223782211865,13,49,12
37,0.25223782211865,13,49,13
38,0.25223782211865,13,49,13
39,0.25223782211865,13,49,12
40,0.25223782211865,13,49,14
41,0.25223782211865,13,49,13
42,0.25223782211865,13,49,14
43,0.25223782211865,13,49,13
44,0.25223782211865,13,49,13
45,0.25223782211865,13,49,15
46,0.25223782211865,13,49,16
47,0.25223782211865,13,49,15
48,0.25223782211865,13,49,16
49,0.25223782211865,13,49,15
50,0.25223782211865,13,49,11
51,0.25223782211865,13,49,15
52,0.25223782211865,13,49,11
53,0.25223782211865,13,49,13
54,0.25223782211865,13,49,12
55,0.25223782211865,13,49,14
56,0.25223782211865,13,49,15
57,0.25223782211865,13,49,12
58,0.25223782211865,13,49,15
59,0.25223782211865,13,49,15
60,0.25223782211865,13,49,15
61,0.25223782211865,13,49,11
62,0.25223782211865,13,49,12
63,0.25223782211865,13,49,15
64,0.25223782211865,13,49,15
65,0.25223782211865,13,49,13
66,0.25223782211865,13,49,12
67,0.25223782211865,13,49,12
68,0.25223782211865,13,49,13
69,0.25223782211865,13,49,14
70,0.25223782211865,13,49,9
71,0.25223782211865,13,49,14
72,0.25223782211865,13,49,13
73,0.25223782211865,13,49,14
74,0.25223782211865,13,49,15
75,0.25223782211865,13,49,12
76,0.25223782211865,13,49,15
77,0.25223782211865,13,49,12
78,0.25223782211865,13,49,14
79,0.25223782211865,13,49,16
80,0.25223782211865,13,49,12
81,0.25223782211865,13,49,12
82,0.25223782211865,13,49,13
83,0.25223782211865,13,49,15
84,0.25223782211865,13,49,13
85,0.25223782211865,13,49,14
86,0.25223782211865,13,49,17
87,0.25223782211865,13,49,15
88,0.25223782211865,13,49,15
89,0.25223782211865,13,49,14
90,0.25223782211865,13,49,14
91,0.25223782211865,13,49,12
92,0.25223782211865,13,49,13
93,0.25223782211865,13,49,15
94,0.25223782211865,13,49,13
95,0.25223782211865,13,49,13
96,0.25223782211865,13,49,13
97,0.25223782211865,13,49,14
98,0.25223782211865,13,49,11
99,0.25223782211865,13,49,15
100,0.25223782211865,13,49,13
1,0.193189488375768,11,50,16
2,0.193189488375768,11,50,11
3,0.193189488375768,11,50,14
4,0.193189488375768,11,50,12
5,0.193189488375768,11,50,18
6,0.193189488375768,11,50,13
7,0.193189488375768,11,50,14
8,0.193189488375768,11,50,13
9,0.193189488375768,11,50,12
10,0.193189488375768,11,50,14
11,0.193189488375768,11,50,12
12,0.193189488375768,11,50,14
13,0.193189488375768,11,50,13
14,0.193189488375768,11,50,15
15,0.193189488375768,11,50,16
16,0.193189488375768,11,50,12
17,0.193189488375768,11,50,11
18,0.193189488375768,11,50,15
19,0.193189488375768,11,50,14
20,0.193189488375768,11,50,13
21,0.193189488375768,11,50,14
22,0.193189488375768,11,50,15
23,0.193189488375768,11,50,13
24,0.193189488375768,11,50,13
25,0.193189488375768,11,50,13
26,0.193189488375768,11,50,15
27,0.193189488375768,11,50,12
28,0.193189488375768,11,50,15
29,0.193189488375768,11,50,12
30,0.193189488375768,11,50,13
31,0.193189488375768,11,50,15
32,0.193189488375768,11,50,17
33,0.193189488375768,11,50,14
34,0.193189488375768,11,50,14
35,0.193189488375768,11,50,13
36,0.193189488375768,11,50,11
37,0.193189488375768,11,50,14
38,0.193189488375768,11,50,13
39,0.193189488375768,11,50,15
40,0.193189488375768,11,50,13
41,0.193189488375768,11,50,13
42,0.193189488375768,11,50,13
