"stateroute","ndvi.mean","nbcd.point","nbcd.mean","nbcd.var","file"
52026,0.827435135135135,0,0,0,"NBCD_MZ43_BAW_height.tif"
52027,0.816306926406926,0,0,0,"NBCD_MZ43_BAW_height.tif"
52028,0.820726126126126,0,0,0,"NBCD_MZ43_BAW_height.tif"
52029,0.850397807017544,0,0,0,"NBCD_MZ43_BAW_height.tif"
52030,0.846635135135135,0,0,0,"NBCD_MZ43_BAW_height.tif"
52031,0.817748484848485,0,0,0,"NBCD_MZ43_BAW_height.tif"
52032,0.824649561403509,0,0,0,"NBCD_MZ43_BAW_height.tif"
52033,0.854008974358974,0,0,0,"NBCD_MZ43_BAW_height.tif"
52034,0.830958974358974,0,0,0,"NBCD_MZ43_BAW_height.tif"
52035,0.820870666666667,0,0,0,"NBCD_MZ43_BAW_height.tif"
52036,0.844467117117117,0,0,0,"NBCD_MZ42_BAW_height.tif"
52036,0.844467117117117,0,0,0,"NBCD_MZ43_BAW_height.tif"
52037,0.854288888888889,0,0,0,"NBCD_MZ42_BAW_height.tif"
52052,0.833820720720721,179,150,5456.8,"NBCD_MZ44_BAW_height.tif"
52053,0.839136574074074,160,91.4285714285714,7316.61904761905,"NBCD_MZ44_BAW_height.tif"
52054,0.817477927927928,0,23,3174,"NBCD_MZ44_BAW_height.tif"
52055,0.813155111111111,0,0,0,"NBCD_MZ44_BAW_height.tif"
52056,0.803932420091324,0,26.5,4213.5,"NBCD_MZ44_BAW_height.tif"
52056,0.803932420091324,0,30,5400,"NBCD_MZ45_BAW_height.tif"
52057,0.833033796296296,0,0,0,"NBCD_MZ44_BAW_height.tif"
52058,0.867098648648649,164,163.857142857143,557.142857142857,"NBCD_MZ44_BAW_height.tif"
52059,0.808333333333333,0,30.8,4743.2,"NBCD_MZ44_BAW_height.tif"
52061,0.827303153153153,158,91.4285714285714,7348.61904761905,"NBCD_MZ44_BAW_height.tif"
52062,0.837349074074074,0,0,0,"NBCD_MZ44_BAW_height.tif"
52064,0.842329333333333,0,0,0,"NBCD_MZ44_BAW_height.tif"
52066,0.818262820512821,0,0,0,"NBCD_MZ43_BAW_height.tif"
52067,0.801843722943723,0,0,0,"NBCD_MZ43_BAW_height.tif"
52068,0.836443378995434,0,0,0,"NBCD_MZ43_BAW_height.tif"
52070,0.816856444444444,0,0,0,"NBCD_MZ43_BAW_height.tif"
52071,0.857309523809524,0,0,0,"NBCD_MZ42_BAW_height.tif"
52071,0.857309523809524,0,0,0,"NBCD_MZ43_BAW_height.tif"
52109,0.852730092592593,0,0,0,"NBCD_MZ44_BAW_height.tif"
52112,0.843183333333333,156,161.5,189.1,"NBCD_MZ44_BAW_height.tif"
52117,0.856615315315315,0,0,0,"NBCD_MZ44_BAW_height.tif"
52122,0.825387111111111,166,55.5,7392.7,"NBCD_MZ44_BAW_height.tif"
52124,0.811680365296804,0,0,0,"NBCD_MZ43_BAW_height.tif"
52126,0.842511403508772,0,0,0,"NBCD_MZ44_BAW_height.tif"
52130,0.846635135135135,0,0,0,"NBCD_MZ43_BAW_height.tif"
52131,0.816741991341991,0,0,0,"NBCD_MZ43_BAW_height.tif"
52133,0.854008974358974,0,0,0,"NBCD_MZ43_BAW_height.tif"
52136,0.845331140350877,0,0,0,"NBCD_MZ42_BAW_height.tif"
52136,0.845331140350877,0,0,0,"NBCD_MZ43_BAW_height.tif"
52137,0.854288888888889,0,0,0,"NBCD_MZ42_BAW_height.tif"
52139,0.818489035087719,0,0,0,"NBCD_MZ43_BAW_height.tif"
52143,0.810594666666667,0,21,2646,"NBCD_MZ43_BAW_height.tif"
52144,0.857086147186147,0,0,0,"NBCD_MZ43_BAW_height.tif"
52145,0.829787280701754,0,0,0,"NBCD_MZ44_BAW_height.tif"
52149,0.81728717948718,0,0,0,"NBCD_MZ44_BAW_height.tif"
52150,0.820000900900901,0,0,0,"NBCD_MZ44_BAW_height.tif"
52153,0.786938812785388,0,0,0,"NBCD_MZ43_BAW_height.tif"
52153,0.786938812785388,0,0,0,"NBCD_MZ44_BAW_height.tif"
52154,0.784376712328767,0,0,0,"NBCD_MZ44_BAW_height.tif"
52155,0.832455111111111,0,0,0,"NBCD_MZ44_BAW_height.tif"
52156,0.857630303030303,0,0,0,"NBCD_MZ44_BAW_height.tif"
52157,0.851722831050229,0,0,0,"NBCD_MZ44_BAW_height.tif"
52158,0.766067555555556,0,0,0,"NBCD_MZ45_BAW_height.tif"
52159,0.791202777777778,0,0,0,"NBCD_MZ44_BAW_height.tif"
52160,0.810224324324324,0,69.25,6467.58333333333,"NBCD_MZ44_BAW_height.tif"
52162,0.802725238095238,0,28,3920,"NBCD_MZ44_BAW_height.tif"
52163,0.752113513513514,0,0,0,"NBCD_MZ45_BAW_height.tif"
52212,0.834143111111111,0,70.3333333333333,5936.66666666667,"NBCD_MZ44_BAW_height.tif"
52217,0.856615315315315,156,39,6084,"NBCD_MZ44_BAW_height.tif"
52317,0.856615315315315,0,0,0,"NBCD_MZ44_BAW_height.tif"
53001,0.855717037037037,128,105.571428571429,5616.61904761905,"NBCD_MZ10_BAW_height.tif"
53002,0.802134924092211,0,0,0,"NBCD_MZ10_BAW_height.tif"
53002,0.802134924092211,0,0,0,"NBCD_MZ19_BAW_height.tif"
53003,0.784643735106335,0,41,4038,"NBCD_MZ19_BAW_height.tif"
53004,0.570022592592593,0,0,0,"NBCD_MZ20_BAW_height.tif"
53005,0.52728202247191,0,0,0,"NBCD_MZ20_BAW_height.tif"
53006,0.468034117647059,0,0,0,"NBCD_MZ20_BAW_height.tif"
53007,0.581675949097719,0,0,0,"NBCD_MZ20_BAW_height.tif"
53008,0.562020978087735,0,0,0,"NBCD_MZ20_BAW_height.tif"
53009,0.491183141762452,0,0,0,"NBCD_MZ20_BAW_height.tif"
53010,0.50045468164794,0,0,0,"NBCD_MZ20_BAW_height.tif"
53011,0.540443798449612,0,0,0,"NBCD_MZ30_BAW_height.tif"
53012,0.713814155307602,0,0,0,"NBCD_MZ30_BAW_height.tif"
53013,0.879113734505297,0,0,0,"NBCD_MZ10_BAW_height.tif"
53014,0.757519840647858,0,0,0,"NBCD_MZ19_BAW_height.tif"
53015,0.807558527131783,182,178.5,132.7,"NBCD_MZ19_BAW_height.tif"
53016,0.691022480620155,0,0,0,"NBCD_MZ19_BAW_height.tif"
53016,0.691022480620155,0,0,0,"NBCD_MZ20_BAW_height.tif"
53017,0.594002409638554,0,0,0,"NBCD_MZ20_BAW_height.tif"
53018,0.639669019607843,0,0,0,"NBCD_MZ20_BAW_height.tif"
53019,0.48966962962963,0,0,0,"NBCD_MZ20_BAW_height.tif"
53020,0.541000766283525,0,0,0,"NBCD_MZ20_BAW_height.tif"
53021,0.434763137254902,0,0,0,"NBCD_MZ20_BAW_height.tif"
53022,0.406566666666667,56,11.2,627.2,"NBCD_MZ20_BAW_height.tif"
53023,0.496337209302326,0,0,0,"NBCD_MZ30_BAW_height.tif"
53024,0.5821734082397,0,0,0,"NBCD_MZ30_BAW_height.tif"
53025,0.825939051275129,0,0,0,"NBCD_MZ10_BAW_height.tif"
53026,0.771812156862745,0,0,0,"NBCD_MZ19_BAW_height.tif"
53027,0.746040784313725,0,0,0,"NBCD_MZ19_BAW_height.tif"
53028,0.642428174603175,0,0,0,"NBCD_MZ19_BAW_height.tif"
53029,0.624378714859438,0,0,0,"NBCD_MZ20_BAW_height.tif"
53030,0.522356349206349,0,0,0,"NBCD_MZ20_BAW_height.tif"
53031,0.45447751004016,0,0,0,"NBCD_MZ20_BAW_height.tif"
53032,0.382106910569106,0,0,0,"NBCD_MZ20_BAW_height.tif"
53033,0.45066827309237,0,0,0,"NBCD_MZ29_BAW_height.tif"
53034,0.461746825396825,0,0,0,"NBCD_MZ29_BAW_height.tif"
53035,0.54475503875969,0,0,0,"NBCD_MZ29_BAW_height.tif"
53036,0.785203968253968,0,0,0,"NBCD_MZ10_BAW_height.tif"
53036,0.785203968253968,0,0,0,"NBCD_MZ19_BAW_height.tif"
53037,0.625261197169631,0,0,0,"NBCD_MZ19_BAW_height.tif"
53038,0.629990763052209,0,0,0,"NBCD_MZ19_BAW_height.tif"
53039,0.76272625715146,0,0,0,"NBCD_MZ21_BAW_height.tif"
53040,0.567325968992248,0,0,0,"NBCD_MZ20_BAW_height.tif"
53041,0.56484859437751,0,0,0,"NBCD_MZ29_BAW_height.tif"
53042,0.567032926829268,0,0,0,"NBCD_MZ29_BAW_height.tif"
53043,0.515357831325301,0,0,0,"NBCD_MZ29_BAW_height.tif"
53044,0.455118604651163,0,0,0,"NBCD_MZ29_BAW_height.tif"
53045,0.510813492063492,0,0,0,"NBCD_MZ29_BAW_height.tif"
53046,0.70242,0,0,0,"NBCD_MZ21_BAW_height.tif"
53047,0.771494936708861,0,0,0,"NBCD_MZ21_BAW_height.tif"
53063,0.857003236600422,229,178.833333333333,7799.76666666667,"NBCD_MZ10_BAW_height.tif"
53064,0.815054988600091,127,158.5,569,"NBCD_MZ10_BAW_height.tif"
53064,0.815054988600091,133,139.5,65.6666666666667,"NBCD_MZ19_BAW_height.tif"
53074,0.760063137254902,0,0,0,"NBCD_MZ19_BAW_height.tif"
53075,0.875833086431422,225,174.666666666667,7724.66666666667,"NBCD_MZ10_BAW_height.tif"
53076,0.777426744186047,114,113.666666666667,44.2666666666667,"NBCD_MZ19_BAW_height.tif"
53086,0.784041463414634,0,65.1666666666667,10540.1666666667,"NBCD_MZ10_BAW_height.tif"
53087,0.702493574297189,131,137,32.4,"NBCD_MZ19_BAW_height.tif"
53097,0.570227309236948,0,0,0,"NBCD_MZ19_BAW_height.tif"
53101,0.889275816933122,0,0,0,"NBCD_MZ10_BAW_height.tif"
53103,0.784643735106335,0,41,4038,"NBCD_MZ19_BAW_height.tif"
53105,0.487174242424242,0,0,0,"NBCD_MZ20_BAW_height.tif"
53131,0.45447751004016,0,0,0,"NBCD_MZ20_BAW_height.tif"
53137,0.633091568627451,0,0,0,"NBCD_MZ19_BAW_height.tif"
53138,0.629990763052209,0,0,0,"NBCD_MZ19_BAW_height.tif"
53176,0.781646184738956,152,158.833333333333,167.366666666667,"NBCD_MZ19_BAW_height.tif"
53302,0.769791984529143,0,0,0,"NBCD_MZ19_BAW_height.tif"
53303,0.67976329588015,0,0,0,"NBCD_MZ19_BAW_height.tif"
53303,0.67976329588015,0,0,0,"NBCD_MZ20_BAW_height.tif"
53304,0.473561960784314,0,0,0,"NBCD_MZ20_BAW_height.tif"
53305,0.456727838827839,0,0,0,"NBCD_MZ20_BAW_height.tif"
53306,0.585881382283773,0,0,0,"NBCD_MZ20_BAW_height.tif"
53307,0.494074603174603,0,0,0,"NBCD_MZ20_BAW_height.tif"
53308,0.563035606060606,0,0,0,"NBCD_MZ20_BAW_height.tif"
53309,0.678076505096028,0,0,0,"NBCD_MZ30_BAW_height.tif"
53310,0.586078927203065,0,0,0,"NBCD_MZ30_BAW_height.tif"
53311,0.724775518925519,0,0,0,"NBCD_MZ30_BAW_height.tif"
53312,0.849092557000489,204,179.5,361.666666666667,"NBCD_MZ19_BAW_height.tif"
53313,0.68588992248062,0,0,0,"NBCD_MZ19_BAW_height.tif"
53314,0.586415893925696,0,0,0,"NBCD_MZ20_BAW_height.tif"
53320,0.532692549019608,0,0,0,"NBCD_MZ30_BAW_height.tif"
53323,0.690471031746032,139,148.5,173.9,"NBCD_MZ19_BAW_height.tif"
53324,0.735392635658915,0,0,0,"NBCD_MZ19_BAW_height.tif"
53325,0.704174031007752,0,0,0,"NBCD_MZ19_BAW_height.tif"
53330,0.456050200803213,0,0,0,"NBCD_MZ29_BAW_height.tif"
53332,0.677359011656382,0,0,0,"NBCD_MZ19_BAW_height.tif"
53336,0.562436046511628,0,0,0,"NBCD_MZ29_BAW_height.tif"
53340,0.495318699186992,0,0,0,"NBCD_MZ29_BAW_height.tif"
54001,0.838448484848485,115,28.75,3306.25,"NBCD_MZ38_BAW_height.tif"
54001,0.838448484848485,151,37.75,5700.25,"NBCD_MZ42_BAW_height.tif"
54002,0.815561538461539,0,0,0,"NBCD_MZ38_BAW_height.tif"
54003,0.778020720720721,0,0,0,"NBCD_MZ38_BAW_height.tif"
54004,0.800858974358974,0,0,0,"NBCD_MZ38_BAW_height.tif"
54005,0.841349367088608,0,0,0,"NBCD_MZ38_BAW_height.tif"
54006,0.852863713080169,0,0,0,"NBCD_MZ38_BAW_height.tif"
54007,0.857487878787879,0,0,0,"NBCD_MZ38_BAW_height.tif"
54008,0.792873931623932,0,0,0,"NBCD_MZ31_BAW_height.tif"
54009,0.682422208931419,0,0,0,"NBCD_MZ38_BAW_height.tif"
54010,0.614622552552552,0,0,0,"NBCD_MZ33_BAW_height.tif"
54011,0.509126126126126,0,0,0,"NBCD_MZ33_BAW_height.tif"
54012,0.830182636636637,0,0,0,"NBCD_MZ38_BAW_height.tif"
54013,0.839933000333,0,0,0,"NBCD_MZ38_BAW_height.tif"
54014,0.852855171171171,0,0,0,"NBCD_MZ38_BAW_height.tif"
54015,0.8425329004329,0,0,0,"NBCD_MZ38_BAW_height.tif"
54016,0.733315611814346,0,0,0,"NBCD_MZ31_BAW_height.tif"
54017,0.823059493670886,0,0,0,"NBCD_MZ38_BAW_height.tif"
54018,0.684073076923077,0,0,0,"NBCD_MZ31_BAW_height.tif"
54019,0.767596624472574,0,0,0,"NBCD_MZ31_BAW_height.tif"
54020,0.681265789473684,0,0,0,"NBCD_MZ31_BAW_height.tif"
54020,0.681265789473684,0,0,0,"NBCD_MZ33_BAW_height.tif"
54021,0.471752564102564,0,0,0,"NBCD_MZ33_BAW_height.tif"
54022,0.864469958847736,0,0,0,"NBCD_MZ38_BAW_height.tif"
54023,0.79967037037037,0,0,0,"NBCD_MZ31_BAW_height.tif"
54024,0.841513852813853,113,56,4182,"NBCD_MZ38_BAW_height.tif"
54025,0.758184773662551,0,0,0,"NBCD_MZ31_BAW_height.tif"
54026,0.758702953586498,0,0,0,"NBCD_MZ31_BAW_height.tif"
54027,0.667442735042735,0,0,0,"NBCD_MZ31_BAW_height.tif"
54028,0.685505833333333,0,0,0,"NBCD_MZ31_BAW_height.tif"
54029,0.590156962025316,0,0,0,"NBCD_MZ31_BAW_height.tif"
54030,0.504735964912281,0,0,0,"NBCD_MZ31_BAW_height.tif"
54031,0.651780263157895,0,0,0,"NBCD_MZ31_BAW_height.tif"
54032,0.761852444444445,0,0,0,"NBCD_MZ31_BAW_height.tif"
54033,0.43509649122807,117,59.8333333333333,4330.56666666667,"NBCD_MZ33_BAW_height.tif"
54034,0.571612554112554,0,0,0,"NBCD_MZ31_BAW_height.tif"
54035,0.71085,0,0,0,"NBCD_MZ31_BAW_height.tif"
54035,0.71085,0,0,0,"NBCD_MZ38_BAW_height.tif"
54036,0.535514285714286,0,0,0,"NBCD_MZ33_BAW_height.tif"
54037,0.608186075949367,0,0,0,"NBCD_MZ31_BAW_height.tif"
54038,0.591133777777778,0,0,0,"NBCD_MZ31_BAW_height.tif"
54039,0.53662962962963,0,0,0,"NBCD_MZ31_BAW_height.tif"
54040,0.495370886075949,0,0,0,"NBCD_MZ33_BAW_height.tif"
54041,0.635639861886571,0,0,0,"NBCD_MZ31_BAW_height.tif"
54042,0.597507017543859,0,0,0,"NBCD_MZ31_BAW_height.tif"
54043,0.551270175438597,0,0,0,"NBCD_MZ31_BAW_height.tif"
54044,0.52746125,0,0,0,"NBCD_MZ31_BAW_height.tif"
54103,0.778020720720721,0,0,0,"NBCD_MZ38_BAW_height.tif"
54116,0.730596153846154,0,0,0,"NBCD_MZ31_BAW_height.tif"
54119,0.762287916666667,0,0,0,"NBCD_MZ31_BAW_height.tif"
54124,0.841513852813853,0,37.3333333333333,3345.46666666667,"NBCD_MZ38_BAW_height.tif"
54130,0.501034146341463,0,0,0,"NBCD_MZ31_BAW_height.tif"
54203,0.779110964912281,0,0,0,"NBCD_MZ38_BAW_height.tif"
54219,0.758406222222222,0,0,0,"NBCD_MZ31_BAW_height.tif"
55001,0.372548101265823,0,0,0,"NBCD_MZ09_BAW_height.tif"
55002,0.225953307811992,0,0,0,"NBCD_MZ09_BAW_height.tif"
55002,0.225953307811992,0,0,0,"NBCD_MZ12_BAW_height.tif"
55003,0.274415416666667,0,0,0,"NBCD_MZ18_BAW_height.tif"
55004,0.358710970464135,0,0,0,"NBCD_MZ12_BAW_height.tif"
55005,0.354331578947369,0,0,0,"NBCD_MZ12_BAW_height.tif"
55006,0.463395780590717,0,0,0,"NBCD_MZ17_BAW_height.tif"
55007,0.250125944547287,0,0,0,"NBCD_MZ12_BAW_height.tif"
55008,0.227699572649573,0,0,0,"NBCD_MZ12_BAW_height.tif"
55009,0.274191111111111,0,0,0,"NBCD_MZ12_BAW_height.tif"
55010,0.314027631578947,0,0,0,"NBCD_MZ12_BAW_height.tif"
55011,0.385320888888889,0,16.6666666666667,667.066666666667,"NBCD_MZ12_BAW_height.tif"
55012,0.316601315789474,0,0,0,"NBCD_MZ17_BAW_height.tif"
55013,0.260314222222222,0,0,0,"NBCD_MZ06_BAW_height.tif"
55014,0.156783300616406,0,0,0,"NBCD_MZ12_BAW_height.tif"
55015,0.37175595068753,0,0,0,"NBCD_MZ12_BAW_height.tif"
55016,0.339646153846154,0,0,0,"NBCD_MZ12_BAW_height.tif"
55017,0.361213852813853,0,0,0,"NBCD_MZ12_BAW_height.tif"
55018,0.426203070175439,0,0,0,"NBCD_MZ17_BAW_height.tif"
55019,0.618308692711826,0,0,0,"NBCD_MZ06_BAW_height.tif"
55020,0.23328128860945,0,0,0,"NBCD_MZ12_BAW_height.tif"
55022,0.366,0,0,0,"NBCD_MZ12_BAW_height.tif"
55023,0.230351498929382,51,51.8333333333333,15.3666666666667,"NBCD_MZ12_BAW_height.tif"
55024,0.385557142857143,0,0,0,"NBCD_MZ17_BAW_height.tif"
55025,0.187875282584558,0,0,0,"NBCD_MZ12_BAW_height.tif"
55027,0.246601315789474,0,0,0,"NBCD_MZ12_BAW_height.tif"
55028,0.283421621621622,0,0,0,"NBCD_MZ12_BAW_height.tif"
55028,0.283421621621622,0,0,0,"NBCD_MZ17_BAW_height.tif"
55029,0.135386929952604,0,0,0,"NBCD_MZ13_BAW_height.tif"
55030,0.165861514853433,0,0,0,"NBCD_MZ13_BAW_height.tif"
55031,0.157450350546015,0,0,0,"NBCD_MZ13_BAW_height.tif"
55032,0.162146143710481,0,0,0,"NBCD_MZ13_BAW_height.tif"
55033,0.16298733214041,0,0,0,"NBCD_MZ13_BAW_height.tif"
55037,0.461124583333333,118,76.8333333333333,3580.96666666667,"NBCD_MZ18_BAW_height.tif"
55043,0.412310666666667,0,0,0,"NBCD_MZ12_BAW_height.tif"
55045,0.213287007290955,0,0,0,"NBCD_MZ12_BAW_height.tif"
55101,0.35448354978355,0,0,0,"NBCD_MZ09_BAW_height.tif"
55103,0.36088947368421,0,0,0,"NBCD_MZ09_BAW_height.tif"
55103,0.36088947368421,0,0,0,"NBCD_MZ12_BAW_height.tif"
55108,0.228273593073593,0,0,0,"NBCD_MZ12_BAW_height.tif"
55114,0.190248005089238,0,0,0,"NBCD_MZ12_BAW_height.tif"
55120,0.274362996810798,0,0,0,"NBCD_MZ12_BAW_height.tif"
55121,0.36921399695586,0,0,0,"NBCD_MZ12_BAW_height.tif"
55130,0.168264388688569,0,0,0,"NBCD_MZ13_BAW_height.tif"
55143,0.379972368421053,0,0,0,"NBCD_MZ12_BAW_height.tif"
55143,0.379972368421053,0,0,0,"NBCD_MZ17_BAW_height.tif"
55208,0.247177056277056,0,0,0,"NBCD_MZ12_BAW_height.tif"
58001,0.915612492986466,189,191.571428571429,42.6190476190476,"NBCD_MZ65_BAW_height.tif"
58002,0.857581337048656,0,96.8571428571429,8211.47619047619,"NBCD_MZ65_BAW_height.tif"
58003,0.921263903278156,178,152.285714285714,4528.90476190476,"NBCD_MZ65_BAW_height.tif"
58004,0.86626416815658,179,178.75,5.58333333333333,"NBCD_MZ66_BAW_height.tif"
58005,0.919137026686394,172,149.5,5432.7,"NBCD_MZ65_BAW_height.tif"
58006,0.909521689877547,0,0,0,"NBCD_MZ66_BAW_height.tif"
58007,0.919870152946469,0,28.1666666666667,4760.16666666667,"NBCD_MZ65_BAW_height.tif"
58007,0.919870152946469,0,23.6666666666667,3360.66666666667,"NBCD_MZ66_BAW_height.tif"
58008,0.906845595515595,0,0,0,"NBCD_MZ66_BAW_height.tif"
58009,0.920445564597147,198,193.666666666667,26.6666666666667,"NBCD_MZ66_BAW_height.tif"
58010,0.910690748440748,0,0,0,"NBCD_MZ66_BAW_height.tif"
58011,0.92693337132313,0,0,0,"NBCD_MZ66_BAW_height.tif"
58012,0.918491405270186,175,173.857142857143,8.80952380952381,"NBCD_MZ66_BAW_height.tif"
58013,0.920716650843882,182,104,9054,"NBCD_MZ65_BAW_height.tif"
58014,0.919959370015949,182,183.5,7,"NBCD_MZ65_BAW_height.tif"
58015,0.927280625726828,0,0,0,"NBCD_MZ65_BAW_height.tif"
58015,0.927280625726828,0,0,0,"NBCD_MZ66_BAW_height.tif"
58016,0.917453914207555,192,192.166666666667,6.56666666666667,"NBCD_MZ66_BAW_height.tif"
58017,0.912884036754735,0,45.7142857142857,6098.2380952381,"NBCD_MZ66_BAW_height.tif"
58018,0.914576338367453,0,0,0,"NBCD_MZ66_BAW_height.tif"
58019,0.905389052050194,0,0,0,"NBCD_MZ66_BAW_height.tif"
58020,0.908245921679495,0,0,0,"NBCD_MZ66_BAW_height.tif"
58021,0.899206326333303,174,173.25,16.9166666666667,"NBCD_MZ66_BAW_height.tif"
58022,0.897815101820481,0,79.6666666666667,7661.86666666667,"NBCD_MZ66_BAW_height.tif"
58023,0.919282736625514,0,66.2,8227.2,"NBCD_MZ66_BAW_height.tif"
58102,0.857581337048656,178,180.5,32.3333333333333,"NBCD_MZ65_BAW_height.tif"
58116,0.91759017232181,0,0,0,"NBCD_MZ66_BAW_height.tif"
59001,0.765494666666667,0,0,0,"NBCD_MZ60_BAW_height.tif"
59002,0.727288360470323,0,0,0,"NBCD_MZ60_BAW_height.tif"
59003,0.761674624552782,0,22.3333333333333,2992.66666666667,"NBCD_MZ60_BAW_height.tif"
59004,0.760142970602181,0,78.6666666666667,7452.26666666667,"NBCD_MZ60_BAW_height.tif"
59005,0.775947535629975,140,95.8333333333333,5564.96666666667,"NBCD_MZ60_BAW_height.tif"
59006,0.782266228070175,140,72.1666666666667,6255.36666666667,"NBCD_MZ60_BAW_height.tif"
59007,0.81507339940761,139,111.8,3918.7,"NBCD_MZ60_BAW_height.tif"
59008,0.776741558441559,0,51.5,6394.3,"NBCD_MZ60_BAW_height.tif"
59009,0.741491908552737,151,161.833333333333,467.766666666667,"NBCD_MZ60_BAW_height.tif"
59010,0.822350011392116,145,75.25,7570.25,"NBCD_MZ60_BAW_height.tif"
59011,0.768739250695329,143,140.25,11.5833333333333,"NBCD_MZ60_BAW_height.tif"
59012,0.797258924924925,180,181.5,61.6666666666667,"NBCD_MZ60_BAW_height.tif"
59013,0.710581525799102,0,79.75,8540.25,"NBCD_MZ60_BAW_height.tif"
59014,0.822350011392116,0,75,7500.66666666667,"NBCD_MZ60_BAW_height.tif"
59015,0.80345468975469,197,138.5,8639,"NBCD_MZ60_BAW_height.tif"
59016,0.876001540260909,0,56,7530,"NBCD_MZ64_BAW_height.tif"
59017,0.664599951951952,152,165.75,94.9166666666667,"NBCD_MZ64_BAW_height.tif"
59018,0.829134308802309,164,167.4,134.8,"NBCD_MZ64_BAW_height.tif"
59019,0.908188282002498,211,197.166666666667,72.9666666666667,"NBCD_MZ64_BAW_height.tif"
59020,0.844592754613807,156,57,7887.6,"NBCD_MZ60_BAW_height.tif"
59020,0.844592754613807,169,58.8333333333333,8329.76666666667,"NBCD_MZ64_BAW_height.tif"
59021,0.915590409386,170,170.333333333333,36.6666666666667,"NBCD_MZ64_BAW_height.tif"
59022,0.826116932576412,141,151.166666666667,194.166666666667,"NBCD_MZ64_BAW_height.tif"
59023,0.849666178266178,153,77.75,8064.25,"NBCD_MZ60_BAW_height.tif"
59023,0.849666178266178,167,83.75,9352.25,"NBCD_MZ64_BAW_height.tif"
59024,0.730521684894053,193,168.5,6875.5,"NBCD_MZ60_BAW_height.tif"
59025,0.651776939986492,143,96.8571428571429,4403.80952380952,"NBCD_MZ60_BAW_height.tif"
59026,0.790898859649123,124,119.333333333333,4415.06666666667,"NBCD_MZ60_BAW_height.tif"
59027,0.801015040935673,156,94,7525.5,"NBCD_MZ60_BAW_height.tif"
59028,0.793445819613266,0,0,0,"NBCD_MZ60_BAW_height.tif"
59029,0.750557065345266,155,111.714285714286,5826.90476190476,"NBCD_MZ60_BAW_height.tif"
59030,0.727360482925576,0,0,0,"NBCD_MZ60_BAW_height.tif"
59031,0.599178331871025,0,0,0,"NBCD_MZ60_BAW_height.tif"
59032,0.737652049621395,152,52.5,6627.1,"NBCD_MZ60_BAW_height.tif"
59033,0.787894310569298,0,120.833333333333,3841.36666666667,"NBCD_MZ60_BAW_height.tif"
59104,0.761548301844355,0,21.5,2773.5,"NBCD_MZ60_BAW_height.tif"
59107,0.810185621621622,185,180.5,119.5,"NBCD_MZ60_BAW_height.tif"
59114,0.822350011392116,0,115.5,16019.5,"NBCD_MZ60_BAW_height.tif"
59116,0.878859637281006,150,94,7392.5,"NBCD_MZ64_BAW_height.tif"
59131,0.599178331871025,0,0,0,"NBCD_MZ60_BAW_height.tif"
59132,0.737652049621395,174,89,9558.4,"NBCD_MZ60_BAW_height.tif"
59204,0.761548301844355,0,21.5,2773.5,"NBCD_MZ60_BAW_height.tif"
59231,0.562959822585147,163,165.142857142857,143.809523809524,"NBCD_MZ60_BAW_height.tif"
60001,0.302053881278539,42,20.3333333333333,503.066666666667,"NBCD_MZ24_BAW_height.tif"
60002,0.196152252252252,0,0,0,"NBCD_MZ24_BAW_height.tif"
60003,0.510544144144144,0,0,0,"NBCD_MZ28_BAW_height.tif"
60004,0.506396846846847,0,28.8333333333333,2012.16666666667,"NBCD_MZ28_BAW_height.tif"
60005,0.381494520547945,0,0,0,"NBCD_MZ27_BAW_height.tif"
60006,0.401327314814815,0,0,0,"NBCD_MZ27_BAW_height.tif"
60007,0.223411415525114,0,0,0,"NBCD_MZ15_BAW_height.tif"
60007,0.223411415525114,0,6.33333333333333,240.666666666667,"NBCD_MZ24_BAW_height.tif"
60008,0.266931506849315,0,0,0,"NBCD_MZ24_BAW_height.tif"
60009,0.334414351851852,0,0,0,"NBCD_MZ25_BAW_height.tif"
60010,0.480386956521739,0,0,0,"NBCD_MZ27_BAW_height.tif"
60010,0.480386956521739,0,0,0,"NBCD_MZ28_BAW_height.tif"
60011,0.38252100456621,0,0,0,"NBCD_MZ27_BAW_height.tif"
60012,0.361931944444444,0,0,0,"NBCD_MZ27_BAW_height.tif"
60013,0.289467579908676,0,0,0,"NBCD_MZ15_BAW_height.tif"
60013,0.289467579908676,0,0,0,"NBCD_MZ24_BAW_height.tif"
60014,0.234665277777778,0,0,0,"NBCD_MZ24_BAW_height.tif"
60015,0.316434234234234,0,0,0,"NBCD_MZ25_BAW_height.tif"
60016,0.323365727699531,0,0,0,"NBCD_MZ25_BAW_height.tif"
60016,0.323365727699531,0,0,0,"NBCD_MZ27_BAW_height.tif"
60017,0.311220187793427,0,0,0,"NBCD_MZ27_BAW_height.tif"
60018,0.339853051643193,0,0,0,"NBCD_MZ27_BAW_height.tif"
60019,0.361329951690821,0,0,0,"NBCD_MZ15_BAW_height.tif"
60019,0.361329951690821,46,12.8571428571429,482.47619047619,"NBCD_MZ24_BAW_height.tif"
60020,0.313941176470588,0,0,0,"NBCD_MZ25_BAW_height.tif"
60021,0.263425980392157,0,0,0,"NBCD_MZ25_BAW_height.tif"
60022,0.372664788732394,0,0,0,"NBCD_MZ25_BAW_height.tif"
